arm,representation,repeat,fold,train_rows,test_rows,train_compounds,test_compounds,mae,rmse,r2,spearman
no_information_floor_real_labels,Morgan+Physical,5,1,376,81,77,20,14.984482092198581,16.778488724279978,-0.018436328742106767,nan
no_information_floor_real_labels,Morgan+Physical,5,2,346,111,78,19,18.176202275165338,23.919058585835625,-0.0326460122067469,nan
no_information_floor_real_labels,Morgan+Physical,5,3,329,128,78,19,9.193235669642858,10.737741057436946,-0.01303668522701118,nan
no_information_floor_real_labels,Morgan+Physical,5,4,383,74,78,19,15.37125954696211,21.733289728973386,-0.011901287595315724,nan
no_information_floor_real_labels,Morgan+Physical,6,0,414,43,77,20,13.347961084147848,21.746995913026772,-0.022663611257179417,nan
no_information_floor_real_labels,Morgan+Physical,6,1,397,60,77,20,17.681295736356002,25.465611328687007,-0.04989154663345907,nan
no_information_floor_real_labels,Morgan+Physical,6,2,331,126,78,19,14.81537049201554,16.5445235327764,-1.590596207990492,nan
no_information_floor_real_labels,Morgan+Physical,6,3,333,124,78,19,11.072021089799478,12.040300898870276,-0.015068150581596607,nan
no_information_floor_real_labels,Morgan+Physical,6,4,353,104,78,19,16.03150115602528,23.548676089188195,-0.29271108264621626,nan
no_information_floor_real_labels,Morgan+Physical,7,0,343,114,77,20,12.350415094880056,14.042936929714422,-0.14304421594716055,nan
no_information_floor_real_labels,Morgan+Physical,7,1,380,77,77,20,19.968211021872868,24.430770163894117,-0.3822693036904745,nan
no_information_floor_real_labels,Morgan+Physical,7,2,377,80,78,19,14.474930637267903,15.816566549454608,-1.0024048648994324,nan
no_information_floor_real_labels,Morgan+Physical,7,3,379,78,78,19,12.923010429605577,21.68507619711339,-0.11280792240882653,nan
no_information_floor_real_labels,Morgan+Physical,7,4,349,108,78,19,12.54258089886448,19.690815014896206,-0.3075361534143233,nan
no_information_floor_real_labels,Morgan+Physical,8,0,321,136,77,20,13.565431119662819,18.948421808208007,-0.034513166753693314,nan
no_information_floor_real_labels,Morgan+Physical,8,1,375,82,77,20,13.010868617886176,15.42556816876023,-0.015937087408492978,nan
no_information_floor_real_labels,Morgan+Physical,8,2,377,80,78,19,11.457855618700266,13.369328171735237,-0.7895187093369274,nan
no_information_floor_real_labels,Morgan+Physical,8,3,406,51,78,19,18.2255530831643,30.01715566895229,-0.17827519558027016,nan
no_information_floor_real_labels,Morgan+Physical,8,4,349,108,78,19,13.541787037037041,16.935333211779657,-0.1592153775966323,nan
no_information_floor_real_labels,Morgan+Physical,9,0,389,68,77,20,12.6786163269318,19.556308200388546,-0.01560779211974972,nan
no_information_floor_real_labels,Morgan+Physical,9,1,351,106,77,20,14.304660683760682,17.662953399685023,-0.4811659482633863,nan
no_information_floor_real_labels,Morgan+Physical,9,2,359,98,78,19,11.101832393837755,19.051833167488283,-0.07386098210358982,nan
no_information_floor_real_labels,Morgan+Physical,9,3,366,91,78,19,11.644725700474387,12.920604251609554,-0.0031320146638191826,nan
no_information_floor_real_labels,Morgan+Physical,9,4,363,94,78,19,19.190721530390952,23.228541958739648,-0.09988557127940823,nan
