protocol,representation,repeat,fold,train_rows,test_rows,train_compounds,test_compounds,extra_columns,mae,rmse,r2,spearman
v10_frozen_plus_nbs_alpha,Morgan,6,4,189,47,189,47,2,6.524949154630621,12.177132137683872,0.4476807568099297,0.8702027974266124
v10_frozen_plus_nbs_alpha,Physical,6,4,189,47,189,47,2,5.8145841379774375,8.419594196144619,0.7359522584042906,0.8330490593518953
v10_frozen_plus_nbs_alpha,Morgan+Physical,6,4,189,47,189,47,2,5.2162477674281345,9.305552203861117,0.6774593648295402,0.893122488881783
v10_frozen_plus_nbs_alpha,Morgan,7,0,188,48,188,48,2,7.34039174079895,17.29891230256489,0.248236997342695,0.767439340064178
v10_frozen_plus_nbs_alpha,Physical,7,0,188,48,188,48,2,6.171423635443052,11.235095559861072,0.6828995226658496,0.849183086359442
v10_frozen_plus_nbs_alpha,Morgan+Physical,7,0,188,48,188,48,2,6.345736813704174,13.775691784889895,0.5232725171985526,0.8685646053080601
v10_frozen_plus_nbs_alpha,Morgan,7,1,189,47,189,47,2,10.622026974682097,27.444079120579627,0.053092446386063474,0.6724691550046468
v10_frozen_plus_nbs_alpha,Physical,7,1,189,47,189,47,2,10.186832864258136,25.997744957062405,0.15026870478942678,0.8307123034227567
v10_frozen_plus_nbs_alpha,Morgan+Physical,7,1,189,47,189,47,2,9.326961583466225,26.044550213920335,0.147206308921898,0.8561517113783534
v10_frozen_plus_nbs_alpha,Morgan,7,2,189,47,189,47,2,5.843329719462293,8.064032255637251,0.2905029718974753,0.6390688430129606
v10_frozen_plus_nbs_alpha,Physical,7,2,189,47,189,47,2,4.567628558848766,6.291985000087819,0.5680619877556257,0.7255406499363941
v10_frozen_plus_nbs_alpha,Morgan+Physical,7,2,189,47,189,47,2,4.345046584474279,5.978105855455645,0.610082012817088,0.7458803134757713
v10_frozen_plus_nbs_alpha,Morgan,7,3,189,47,189,47,2,8.046798203082796,12.04129953041608,0.28314496707125936,0.5828513098925089
v10_frozen_plus_nbs_alpha,Physical,7,3,189,47,189,47,2,8.142711709245724,13.535417570654198,0.09420913583520185,0.527262214512865
v10_frozen_plus_nbs_alpha,Morgan+Physical,7,3,189,47,189,47,2,7.324772684462527,11.507638059264945,0.3452778903445539,0.6291231825935574
v10_frozen_plus_nbs_alpha,Morgan,7,4,189,47,189,47,2,8.09036517379436,14.739472672165451,0.23083109163880422,0.7360171650347309
v10_frozen_plus_nbs_alpha,Physical,7,4,189,47,189,47,2,8.041113393588777,15.11437035089792,0.19120595028094933,0.8617848576929484
v10_frozen_plus_nbs_alpha,Morgan+Physical,7,4,189,47,189,47,2,7.713265740950564,13.70917782359933,0.3346032922194425,0.8551935478119022
v10_frozen_plus_nbs_alpha,Morgan,8,0,188,48,188,48,2,5.106541770076752,7.906630433783482,0.3022995232428438,0.7155873752452961
v10_frozen_plus_nbs_alpha,Physical,8,0,188,48,188,48,2,6.525874503926436,11.567594116146724,-0.49338650862663536,0.7608837271008303
v10_frozen_plus_nbs_alpha,Morgan+Physical,8,0,188,48,188,48,2,5.369177899436155,8.178894882216472,0.2534216473041747,0.8056452733992695
v10_frozen_plus_nbs_alpha,Morgan,8,1,189,47,189,47,2,12.36255436099438,30.247703085500987,0.02869188422526303,0.768799332158205
v10_frozen_plus_nbs_alpha,Physical,8,1,189,47,189,47,2,8.966589218845773,26.933534271550176,0.2298791044755939,0.9148936170212767
v10_frozen_plus_nbs_alpha,Morgan+Physical,8,1,189,47,189,47,2,10.388827327703922,28.27779969476884,0.15108649511057937,0.8926919518963922
v10_frozen_plus_nbs_alpha,Morgan,8,2,189,47,189,47,2,7.539722237363775,14.982698637115272,0.3841988988434033,0.674647950901448
v10_frozen_plus_nbs_alpha,Physical,8,2,189,47,189,47,2,6.590009568944891,11.447718549458932,0.6405005256820047,0.8381949065397297
v10_frozen_plus_nbs_alpha,Morgan+Physical,8,2,189,47,189,47,2,6.4174803659560835,12.562990752706465,0.5670413178559419,0.8399294617715842
v10_frozen_plus_nbs_alpha,Morgan,8,3,189,47,189,47,2,7.874186981282334,13.072558532773762,0.2809864980217719,0.7328880269029702
v10_frozen_plus_nbs_alpha,Physical,8,3,189,47,189,47,2,9.703656321586445,13.8599371039564,0.19176365759391634,0.7169494958331137
v10_frozen_plus_nbs_alpha,Morgan+Physical,8,3,189,47,189,47,2,8.100261540108539,11.708623458122021,0.42319696763726233,0.7492700416533323
v10_frozen_plus_nbs_alpha,Morgan,8,4,189,47,189,47,2,5.691791111235923,7.016981944993611,0.6114202274456992,0.6441032169991375
v10_frozen_plus_nbs_alpha,Physical,8,4,189,47,189,47,2,4.367892705897067,6.160351691683581,0.7005043735908525,0.7225836324056139
v10_frozen_plus_nbs_alpha,Morgan+Physical,8,4,189,47,189,47,2,4.579270926698726,5.8073776249692335,0.7338419503037084,0.7561504440730211
v10_frozen_plus_nbs_alpha,Morgan,9,0,188,48,188,48,2,6.776691028753916,12.525354176785381,0.33628717451983847,0.7724509042740799
v10_frozen_plus_nbs_alpha,Physical,9,0,188,48,188,48,2,6.87412692030271,11.314979860292352,0.4583637155893341,0.7367564046895355
v10_frozen_plus_nbs_alpha,Morgan+Physical,9,0,188,48,188,48,2,6.4850855221350985,10.337789680335492,0.5478780789310091,0.8023230568823274
v10_frozen_plus_nbs_alpha,Morgan,9,1,189,47,189,47,2,5.478912795306266,7.169779525036987,0.7076690172102627,0.7631989937315867
v10_frozen_plus_nbs_alpha,Physical,9,1,189,47,189,47,2,4.698415742208602,8.003253961051042,0.6357526163222584,0.8807493282278889
v10_frozen_plus_nbs_alpha,Morgan+Physical,9,1,189,47,189,47,2,3.927062263748493,5.773103567776483,0.8104682634025138,0.88945420906568
v10_frozen_plus_nbs_alpha,Morgan,9,2,189,47,189,47,2,5.517583453482771,7.076101917139354,0.665328648245934,0.6890528325095958
v10_frozen_plus_nbs_alpha,Physical,9,2,189,47,189,47,2,5.145474797512621,8.067892888379044,0.5649385263968227,0.789303268159516
v10_frozen_plus_nbs_alpha,Morgan+Physical,9,2,189,47,189,47,2,5.036725229385052,6.944665731464948,0.677645993603618,0.7977450143430401
v10_frozen_plus_nbs_alpha,Morgan,9,3,189,47,189,47,2,12.440958895086737,29.923791538592265,0.04798950686938963,0.6233555983780823
v10_frozen_plus_nbs_alpha,Physical,9,3,189,47,189,47,2,10.26517429312442,28.153514506210513,0.15729857501605937,0.8496097137901129
v10_frozen_plus_nbs_alpha,Morgan+Physical,9,3,189,47,189,47,2,10.722314246879739,28.63425952162038,0.1282731806293841,0.7973750400834251
v10_frozen_plus_nbs_alpha,Morgan,9,4,189,47,189,47,2,7.972261432956127,13.475938386480006,0.32256270726743697,0.7746654515162407
v10_frozen_plus_nbs_alpha,Physical,9,4,189,47,189,47,2,6.525578444882657,9.373896532380066,0.6722132619106993,0.8268624790249484
v10_frozen_plus_nbs_alpha,Morgan+Physical,9,4,189,47,189,47,2,6.187926910789978,10.394377658926535,0.5969600916414854,0.8602237579842795
v10_grouped_baseline,Morgan,0,0,188,48,188,48,0,10.186303300793966,19.032468632077997,0.10196626426883237,0.45654949102688075
v10_grouped_baseline,Physical,0,0,188,48,188,48,0,9.07109209822019,14.590828619927203,0.4722085881683351,0.5541593162578408
v10_grouped_baseline,Morgan+Physical,0,0,188,48,188,48,0,8.946834799186389,16.068849662200826,0.3598643982912969,0.5748249479238312
v10_grouped_baseline,Morgan,0,1,189,47,189,47,0,7.49424408403762,12.879155647074127,0.4407662642915995,0.5508286244071674
v10_grouped_baseline,Physical,0,1,189,47,189,47,0,7.857150809535574,12.110786714824284,0.5055034223017003,0.6896671739105619
v10_grouped_baseline,Morgan+Physical,0,1,189,47,189,47,0,7.377805187980166,11.599874604050738,0.5463455579422992,0.7140833287913673
v10_grouped_baseline,Morgan,0,2,189,47,189,47,0,6.381107158660889,11.252978997839294,0.45573425104403686,0.7364144600520165
v10_grouped_baseline,Physical,0,2,189,47,189,47,0,6.298491909047391,8.846141852093075,0.6636559212202622,0.8193460730202463
v10_grouped_baseline,Morgan+Physical,0,2,189,47,189,47,0,5.414462189613504,8.370778961350537,0.6988327549131028,0.8543840887037034
v10_grouped_baseline,Morgan,0,3,189,47,189,47,0,8.434132602853976,25.89296351334889,0.011351703948311864,0.7332022679078392
v10_grouped_baseline,Physical,0,3,189,47,189,47,0,7.991931791670778,24.62011996260748,0.10616237270043061,0.7594460990135443
v10_grouped_baseline,Morgan+Physical,0,3,189,47,189,47,0,7.598180783616733,25.06447169967173,0.0736066822354422,0.8583735657369683
v10_grouped_baseline,Morgan,0,4,189,47,189,47,0,5.896069895837662,7.865793634976052,0.6429272438166512,0.7566723790919159
v10_grouped_baseline,Physical,0,4,189,47,189,47,0,5.619870872590896,9.213811176357835,0.5100517226972894,0.852104532839963
v10_grouped_baseline,Morgan+Physical,0,4,189,47,189,47,0,5.052240194150235,7.1294035758385,0.7066554535528877,0.8485198889916744
v10_grouped_baseline,Morgan,1,0,188,48,188,48,0,7.406443528254826,13.993498084783937,0.5049324977701013,0.8619519736042969
v10_grouped_baseline,Physical,1,0,188,48,188,48,0,6.845500018994013,12.851927406989752,0.5824116625239325,0.9198284766305234
v10_grouped_baseline,Morgan+Physical,1,0,188,48,188,48,0,6.7088443802197775,12.950885508583369,0.5759561572213803,0.9496281835625522
v10_grouped_baseline,Morgan,1,1,189,47,189,47,0,6.074881020420155,8.815669576409352,0.4799261752438063,0.7248800112672884
v10_grouped_baseline,Physical,1,1,189,47,189,47,0,5.022863728405567,8.657992638543798,0.49836386495481844,0.8087431697369367
v10_grouped_baseline,Morgan+Physical,1,1,189,47,189,47,0,4.014423558758675,6.562781875436548,0.7117758754782084,0.8321142591071546
v10_grouped_baseline,Morgan,1,2,189,47,189,47,0,5.590146172641185,7.882726868001375,0.4316630101643175,0.7315127964440682
v10_grouped_baseline,Physical,1,2,189,47,189,47,0,5.775833557461678,9.65462388509103,0.14744248973993046,0.8170675300647549
v10_grouped_baseline,Morgan+Physical,1,2,189,47,189,47,0,5.209067391269765,6.908032117437621,0.5635227008355763,0.8092044403330251
v10_grouped_baseline,Morgan,1,3,189,47,189,47,0,10.230944485278838,29.46370836688404,-0.05097811135725849,0.6391788371596429
v10_grouped_baseline,Physical,1,3,189,47,189,47,0,9.447785192063515,27.20787156464679,0.10379369618635725,0.8062445807059037
v10_grouped_baseline,Morgan+Physical,1,3,189,47,189,47,0,9.331753195823506,28.14585201101014,0.040935851971878545,0.7817288246660798
v10_grouped_baseline,Morgan,1,4,189,47,189,47,0,7.946339781010404,13.543106226150286,0.3731834503674373,0.6515918446368555
v10_grouped_baseline,Physical,1,4,189,47,189,47,0,7.876237230787887,12.459695489931951,0.4694592565528274,0.758441258094357
v10_grouped_baseline,Morgan+Physical,1,4,189,47,189,47,0,7.596359226835535,11.847931724431394,0.5202787348498412,0.762372802960222
v10_grouped_baseline,Morgan,2,0,188,48,188,48,0,7.285313676754633,10.4234452749945,0.41699525853880426,0.7746165563102804
v10_grouped_baseline,Physical,2,0,188,48,188,48,0,6.18404702313741,10.417555102180383,0.41765397134073956,0.8688595789817531
v10_grouped_baseline,Morgan+Physical,2,0,188,48,188,48,0,6.2567499047120405,9.344911744519228,0.5314025576036445,0.8587635034091532
v10_grouped_baseline,Morgan,2,1,189,47,189,47,0,4.61310750084735,7.636272439679403,0.6942678710917574,0.8097730314493262
v10_grouped_baseline,Physical,2,1,189,47,189,47,0,7.006237364241416,12.328535609937544,0.20310474733506212,0.8040241684722
v10_grouped_baseline,Morgan+Physical,2,1,189,47,189,47,0,5.034242557769125,8.709569673965259,0.6022852964133727,0.8679136195121671
v10_grouped_baseline,Morgan,2,2,189,47,189,47,0,11.436545123023174,27.409460856977734,0.1239057077412018,0.6295321848613744
v10_grouped_baseline,Physical,2,2,189,47,189,47,0,8.326966814877125,25.309432405355487,0.2530101922388228,0.8390575310783464
v10_grouped_baseline,Morgan+Physical,2,2,189,47,189,47,0,9.47700214790182,26.01651660741164,0.21068899090259174,0.7706562590344032
v10_grouped_baseline,Morgan,2,3,189,47,189,47,0,6.530792517982645,11.341481989273916,0.2944093187354003,0.7262053322936035
v10_grouped_baseline,Physical,2,3,189,47,189,47,0,5.4817480023810194,8.200448731135607,0.6311171563833442,0.7959525874530211
v10_grouped_baseline,Morgan+Physical,2,3,189,47,189,47,0,5.5537630089455465,9.160546150144162,0.5396841220274899,0.826689023501763
v10_grouped_baseline,Morgan,2,4,189,47,189,47,0,7.3796019043942715,15.805370448687595,0.3023215828458955,0.8029724943030623
v10_grouped_baseline,Physical,2,4,189,47,189,47,0,5.662521814378779,10.16991273499464,0.7111446722400603,0.9007863089731731
v10_grouped_baseline,Morgan+Physical,2,4,189,47,189,47,0,6.173035003329337,12.557866925157175,0.5595691996436691,0.918940795559667
v10_grouped_baseline,Morgan,3,0,188,48,188,48,0,5.219242925469081,7.145157874339407,0.6362511184116292,0.7331723065147014
v10_grouped_baseline,Physical,3,0,188,48,188,48,0,4.507067168974877,7.525943166534733,0.5964476532453923,0.8058684691899748
v10_grouped_baseline,Morgan+Physical,3,0,188,48,188,48,0,4.463211285495758,6.389324382994873,0.7091373987968587,0.8338489931064431
v10_grouped_baseline,Morgan,3,1,189,47,189,47,0,9.609463715654739,27.454944159646818,-0.010578006313667121,0.5560792364876771
v10_grouped_baseline,Physical,3,1,189,47,189,47,0,8.170581027903456,24.940767834936636,0.1660339867182019,0.7338903185975575
v10_grouped_baseline,Morgan+Physical,3,1,189,47,189,47,0,8.394058171211405,25.912637385027573,0.09977317873602043,0.7261426385619416
v10_grouped_baseline,Morgan,3,2,189,47,189,47,0,8.103123423393736,12.249920052970577,0.4926223197971944,0.6083310245709029
v10_grouped_baseline,Physical,3,2,189,47,189,47,0,8.496829015183957,14.909119255170184,0.2484310544911532,0.8192304360047894
v10_grouped_baseline,Morgan+Physical,3,2,189,47,189,47,0,7.496939259387077,10.509343539257332,0.626564133255678,0.7898586340787231
v10_grouped_baseline,Morgan,3,3,189,47,189,47,0,6.822862358710106,11.393321414904003,0.5911478089103346,0.8389335843202479
v10_grouped_baseline,Physical,3,3,189,47,189,47,0,6.891782640169022,11.095353738396419,0.6122534552434321,0.8272672085790478
v10_grouped_baseline,Morgan+Physical,3,3,189,47,189,47,0,6.17927991587862,10.625399669822784,0.6444045621701326,0.8689870490286773
v10_grouped_baseline,Morgan,3,4,189,47,189,47,0,7.735474595090177,16.562295162145716,0.10245474258078513,0.7589578025579061
v10_grouped_baseline,Physical,3,4,189,47,189,47,0,7.659328683163257,14.265137033308955,0.33416409270326786,0.8272432932469935
v10_grouped_baseline,Morgan+Physical,3,4,189,47,189,47,0,6.53329471271596,13.734816980639769,0.3827500409834961,0.8687557816836262
v10_grouped_baseline,Morgan,4,0,188,48,188,48,0,6.012316294209161,10.432335616487613,0.5774286703805965,0.8160274001742626
v10_grouped_baseline,Physical,4,0,188,48,188,48,0,5.075513500022888,8.54290932142956,0.7166334904337559,0.8065356686332769
v10_grouped_baseline,Morgan+Physical,4,0,188,48,188,48,0,4.9034214696248375,8.571670061683802,0.7147223032801229,0.8448762483716891
v10_grouped_baseline,Morgan,4,1,189,47,189,47,0,7.503610176654571,13.018050050922477,0.37164995636126763,0.6461211616759126
v10_grouped_baseline,Physical,4,1,189,47,189,47,0,6.916368667886613,11.452504726297157,0.5136927602755491,0.7479472649473806
v10_grouped_baseline,Morgan+Physical,4,1,189,47,189,47,0,6.427012879554263,10.996708973585482,0.5516313500630238,0.7694931917986464
v10_grouped_baseline,Morgan,4,2,189,47,189,47,0,6.92674199759301,10.227635040267018,0.4467347539906309,0.5810463408395614
v10_grouped_baseline,Physical,4,2,189,47,189,47,0,5.866335523122422,9.8952854885767,0.48210752274091984,0.7900092506938021
v10_grouped_baseline,Morgan+Physical,4,2,189,47,189,47,0,5.707131160265333,8.873201313240001,0.5835684598305083,0.762604070305273
v10_grouped_baseline,Morgan,4,3,189,47,189,47,0,7.46849153031694,16.062433139938946,0.14698814929625248,0.8019096906240162
v10_grouped_baseline,Physical,4,3,189,47,189,47,0,6.119130828208111,11.472016415646621,0.5648771218800952,0.8829464315215709
v10_grouped_baseline,Morgan+Physical,4,3,189,47,189,47,0,6.229136745209389,12.87625864780172,0.45183439417312343,0.9132747456059205
v10_grouped_baseline,Morgan,4,4,189,47,189,47,0,9.151303945987783,26.63937881355135,0.09083882010006772,0.6610772235683483
v10_grouped_baseline,Physical,4,4,189,47,189,47,0,9.807210995450932,25.505141587535096,0.16661021295660894,0.8060823311748381
v10_grouped_baseline,Morgan+Physical,4,4,189,47,189,47,0,8.447616889385467,25.489983317497565,0.16760052257198643,0.8183395004625348
v10_grouped_baseline,Morgan,5,0,188,48,188,48,0,8.924526902135213,14.029940997008419,0.34738616217677565,0.7044431217672009
v10_grouped_baseline,Physical,5,0,188,48,188,48,0,6.669082765940826,10.07565917583139,0.6634175046862545,0.8460306693304638
v10_grouped_baseline,Morgan+Physical,5,0,188,48,188,48,0,6.977343945042293,10.485948535963768,0.6354475403350174,0.872496337386937
v10_grouped_baseline,Morgan,5,1,189,47,189,47,0,4.804887836569928,6.119863707732366,0.6869280896034863,0.8328321113817725
v10_grouped_baseline,Physical,5,1,189,47,189,47,0,5.837611484600636,9.397921269087215,0.2617147233007503,0.8291174008263591
v10_grouped_baseline,Morgan+Physical,5,1,189,47,189,47,0,5.037175159730303,7.126252986157334,0.57549474114216,0.876644214179167
v10_grouped_baseline,Morgan,5,2,189,47,189,47,0,9.336379221246595,14.730425622606678,0.3478830377762405,0.7261999350985163
v10_grouped_baseline,Physical,5,2,189,47,189,47,0,7.552499433517456,12.080570396687337,0.561398829341532,0.821577243293247
v10_grouped_baseline,Morgan+Physical,5,2,189,47,189,47,0,7.349800114164959,12.175392611960117,0.5544865142867548,0.8411193339500462
v10_grouped_baseline,Morgan,5,3,189,47,189,47,0,10.782642959416165,29.82481567220159,-0.025620493556662405,0.6604602763441119
v10_grouped_baseline,Physical,5,3,189,47,189,47,0,8.954320300045419,26.716808907504724,0.17699907754427635,0.7927026727719689
v10_grouped_baseline,Morgan+Physical,5,3,189,47,189,47,0,9.520643622483597,27.986479536471784,0.09691693916659605,0.8147677037786752
v10_grouped_baseline,Morgan,5,4,189,47,189,47,0,5.584966194315159,8.057595435130374,0.5315023276608664,0.5823356241705047
v10_grouped_baseline,Physical,5,4,189,47,189,47,0,8.022979832669522,14.471201250980652,-0.511143432399217,0.6848602240438091
v10_grouped_baseline,Morgan+Physical,5,4,189,47,189,47,0,5.882096047746375,8.721310041097528,0.4511420323822488,0.6723136078667296
v10_grouped_baseline,Morgan,6,0,188,48,188,48,0,5.203787251631419,7.562120538999563,0.46328551469432766,0.7220820674658319
v10_grouped_baseline,Physical,6,0,188,48,188,48,0,5.587891825894514,8.971667733385209,0.24455563274848913,0.7534131338930542
v10_grouped_baseline,Morgan+Physical,6,0,188,48,188,48,0,4.7414342186053595,6.925303832906421,0.5498743215035777,0.7800456022519981
v10_grouped_baseline,Morgan,6,1,189,47,189,47,0,8.443118255493488,17.13774165751341,0.29146518035745184,0.6360797176627314
v10_grouped_baseline,Physical,6,1,189,47,189,47,0,7.074347121258999,13.848660191443667,0.5373319263231168,0.8450419210425116
v10_grouped_baseline,Morgan+Physical,6,1,189,47,189,47,0,7.381863301662687,14.991256577433623,0.45783673426952076,0.8453310219392077
v10_grouped_baseline,Morgan,6,2,189,47,189,47,0,5.461415937756478,7.549895945565306,0.6348981326883657,0.7231865146261379
v10_grouped_baseline,Physical,6,2,189,47,189,47,0,5.7093616013303725,9.222754398346442,0.45517953944940337,0.775555041628122
v10_grouped_baseline,Morgan+Physical,6,2,189,47,189,47,0,5.364958746370356,7.829222724526176,0.6073827128769491,0.7954440333024977
v10_grouped_baseline,Morgan,6,3,189,47,189,47,0,11.278364953873005,28.677905612671562,0.05762085152342211,0.7190192611552225
v10_grouped_baseline,Physical,6,3,189,47,189,47,0,8.907027574579764,25.4803614153058,0.256053039669918,0.8290257299797631
v10_grouped_baseline,Morgan+Physical,6,3,189,47,189,47,0,9.444706586147877,26.815191599199597,0.1760656388599473,0.8516334200636024
v10_grouped_baseline,Morgan,6,4,189,47,189,47,0,7.32034344618777,10.814424367438075,0.47337678743539113,0.7220487449674706
v10_grouped_baseline,Physical,6,4,189,47,189,47,0,5.496838242405019,8.351710928510219,0.6859172456910245,0.8640240585311044
v10_grouped_baseline,Morgan+Physical,6,4,189,47,189,47,0,5.307638776316542,7.881311353083078,0.7203014903691121,0.8773380362719088
v10_grouped_baseline,Morgan,7,0,188,48,188,48,0,5.419301190137863,7.232774316415865,0.43199691396555173,0.7525387622968813
v10_grouped_baseline,Physical,7,0,188,48,188,48,0,6.00034982909759,8.854259614550127,0.1487730390100065,0.7269914509394908
v10_grouped_baseline,Morgan+Physical,7,0,188,48,188,48,0,4.608826311985652,6.868181733136359,0.4878178681531077,0.7982629939159376
v10_grouped_baseline,Morgan,7,1,189,47,189,47,0,7.263091286192549,11.173225192394973,0.5280998351099264,0.8153526875807937
v10_grouped_baseline,Physical,7,1,189,47,189,47,0,7.45847947002979,9.96916618517137,0.624326382630741,0.7248128128841865
v10_grouped_baseline,Morgan+Physical,7,1,189,47,189,47,0,6.254067651058766,8.746256640138919,0.7108405043692803,0.811054579093432
v10_grouped_baseline,Morgan,7,2,189,47,189,47,0,7.002878626105127,16.08376110510912,0.07371174405969816,0.5783064848475941
v10_grouped_baseline,Physical,7,2,189,47,189,47,0,5.94056916672321,10.930951033537706,0.5721546385873417,0.7807684553348557
v10_grouped_baseline,Morgan+Physical,7,2,189,47,189,47,0,6.095231172310037,13.095818130644773,0.38590409628636435,0.8072386679000926
v10_grouped_baseline,Morgan,7,3,189,47,189,47,0,10.720900740262294,27.144585754994075,0.16967263965332968,0.7789504149588702
v10_grouped_baseline,Physical,7,3,189,47,189,47,0,8.232555733879575,26.330139881117294,0.21875141353208039,0.9104628642967754
v10_grouped_baseline,Morgan+Physical,7,3,189,47,189,47,0,9.0866597842602,26.55213572108111,0.20552208251471882,0.8902573012857714
v10_grouped_baseline,Morgan,7,4,189,47,189,47,0,6.6921424428412255,12.04959655708241,0.45332769790928307,0.7638414476356871
v10_grouped_baseline,Physical,7,4,189,47,189,47,0,8.3392932448448,13.587734945086561,0.30485373917339975,0.7938651019536757
v10_grouped_baseline,Morgan+Physical,7,4,189,47,189,47,0,7.237838782144101,11.578058944461679,0.49527644832251194,0.8230651366589895
v10_grouped_baseline,Morgan,8,0,188,48,188,48,0,6.807824623028438,11.323577574216971,0.4368618815454828,0.7614188052163101
v10_grouped_baseline,Physical,8,0,188,48,188,48,0,6.0411182006796205,9.420878390352804,0.6102102616853717,0.7646755505299309
v10_grouped_baseline,Morgan+Physical,8,0,188,48,188,48,0,5.817855935931206,9.374786593769196,0.6140150363250807,0.8053625705601389
v10_grouped_baseline,Morgan,8,1,189,47,189,47,0,6.069519937474677,9.24690829143999,0.5239183419559537,0.8501838474627078
v10_grouped_baseline,Physical,8,1,189,47,189,47,0,5.683448839674605,10.003010773132242,0.44287862410430556,0.8927435675050593
v10_grouped_baseline,Morgan+Physical,8,1,189,47,189,47,0,4.833538625798328,7.601992581758074,0.6782317178866468,0.9093116710457565
v10_grouped_baseline,Morgan,8,2,189,47,189,47,0,8.186893413868354,13.373124148349122,0.4946689269455332,0.4449846776543925
v10_grouped_baseline,Physical,8,2,189,47,189,47,0,7.433478762281703,12.083561258499603,0.5874276227347803,0.7296906632607933
v10_grouped_baseline,Morgan+Physical,8,2,189,47,189,47,0,7.1209318889861395,11.784503833624777,0.607596515376371,0.6871729643529483
v10_grouped_baseline,Morgan,8,3,189,47,189,47,0,6.319469199890787,9.263113416220685,0.42004852946817905,0.7870094832635411
v10_grouped_baseline,Physical,8,3,189,47,189,47,0,4.897262982713415,7.107167486449615,0.6585942815959971,0.8694998569029962
v10_grouped_baseline,Morgan+Physical,8,3,189,47,189,47,0,5.128435828837942,6.994223869165404,0.6693589671835929,0.8912402443345381
v10_grouped_baseline,Morgan,8,4,189,47,189,47,0,10.283941697538658,29.142378813725145,0.03503342984775859,0.7127819978051961
v10_grouped_baseline,Physical,8,4,189,47,189,47,0,10.073752355973262,27.453190894102143,0.1436566498213936,0.840276372817955
v10_grouped_baseline,Morgan+Physical,8,4,189,47,189,47,0,9.143485584129168,28.001393551057113,0.10911517624676614,0.8422756706753007
v10_grouped_baseline,Morgan,9,0,188,48,188,48,0,7.646514333645502,12.665309447794188,0.36782835126305946,0.7318850568151355
v10_grouped_baseline,Physical,9,0,188,48,188,48,0,6.3440870739618935,9.914201340779961,0.6126363419420995,0.7915976880272935
v10_grouped_baseline,Morgan+Physical,9,0,188,48,188,48,0,6.2667979448636375,10.457244122920088,0.5690390718898493,0.8183027115125807
v10_grouped_baseline,Morgan,9,1,189,47,189,47,0,8.753222291353914,25.63036330524975,0.10466655031567751,0.7638110188298247
v10_grouped_baseline,Physical,9,1,189,47,189,47,0,8.378428006492776,24.28009888237262,0.19651793377850213,0.8987568676486349
v10_grouped_baseline,Morgan+Physical,9,1,189,47,189,47,0,8.048285656397393,24.611740080721045,0.17441855152815733,0.8938421524048024
v10_grouped_baseline,Morgan,9,2,189,47,189,47,0,10.347514496685596,20.950681063803394,0.17824737364933896,0.6448609470659646
v10_grouped_baseline,Physical,9,2,189,47,189,47,0,9.472809934721601,17.991147033202505,0.3940141053043401,0.791049953746531
v10_grouped_baseline,Morgan+Physical,9,2,189,47,189,47,0,9.211614848830855,18.538882683614105,0.3565542717019765,0.8098982423681776
v10_grouped_baseline,Morgan,9,3,189,47,189,47,0,5.300320157639523,7.490917995367148,0.6687919260981304,0.8115908774273544
v10_grouped_baseline,Physical,9,3,189,47,189,47,0,4.765372607900741,7.666156785302304,0.6531144384081868,0.8490315134169168
v10_grouped_baseline,Morgan+Physical,9,3,189,47,189,47,0,4.32190290475399,6.180155343023468,0.7745607075917934,0.8619832335888993
v10_grouped_baseline,Morgan,9,4,189,47,189,47,0,6.374788891358071,8.577482473115683,0.17389523460520373,0.7122075871390793
v10_grouped_baseline,Physical,9,4,189,47,189,47,0,5.8670677151091555,9.08843708010702,0.07254283942107786,0.7189731436036105
v10_grouped_baseline,Morgan+Physical,9,4,189,47,189,47,0,5.37395350836896,7.426962234950799,0.3806475213593724,0.7749992775925046
v10_grouped_plus_null_block,Morgan,0,0,188,48,188,48,2,10.186303300793966,19.032468632077997,0.10196626426883237,0.45654949102688075
v10_grouped_plus_null_block,Physical,0,0,188,48,188,48,2,9.059561042133966,14.74894630156022,0.46070748174295284,0.5585018322046159
v10_grouped_plus_null_block,Morgan+Physical,0,0,188,48,188,48,2,9.008530891474088,16.177612554293706,0.3511694855388703,0.5784074263528183
v10_grouped_plus_null_block,Morgan,0,1,189,47,189,47,2,7.49424408403762,12.879155647074127,0.4407662642915995,0.5508286244071674
v10_grouped_plus_null_block,Physical,0,1,189,47,189,47,2,7.722605477824111,11.994840853823828,0.5149264891300309,0.708580388089424
v10_grouped_plus_null_block,Morgan+Physical,0,1,189,47,189,47,2,7.341767646529828,11.576823099327038,0.5481467889512781,0.7179576168332347
v10_grouped_plus_null_block,Morgan,0,2,189,47,189,47,2,6.381107158660889,11.252978997839294,0.45573425104403686,0.7364144600520165
v10_grouped_plus_null_block,Physical,0,2,189,47,189,47,2,6.418098959719881,8.826919918331395,0.665116028814533,0.8009597875625909
v10_grouped_plus_null_block,Morgan+Physical,0,2,189,47,189,47,2,5.497496293088222,8.382266975976425,0.6980055468724202,0.8423000205884518
v10_grouped_plus_null_block,Morgan,0,3,189,47,189,47,2,8.434132602853976,25.89296351334889,0.011351703948311864,0.7332022679078392
v10_grouped_plus_null_block,Physical,0,3,189,47,189,47,2,8.140295264223788,24.75409657963986,0.09640781620518146,0.7503107747924449
