representation,arm,repeat,inchikey,name,target,prediction
Morgan+Physical,augmented_pc_ec_train_only,7,POLCUAVZOMRGSN-UHFFFAOYSA-N,Propyl ether,3.39,6.07234477997
Morgan+Physical,augmented_pc_ec_train_only,7,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,3.88,6.21200084686
Morgan+Physical,augmented_pc_ec_train_only,7,WVDDGKGOMKODPV-UHFFFAOYSA-N,Benzyl alcohol,13.1,15.2469844818
Morgan+Physical,augmented_pc_ec_train_only,7,QWVGKYWNOKOFNN-UHFFFAOYSA-N,o-Cresol,11.5,8.04256153107
Morgan+Physical,augmented_pc_ec_train_only,7,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,11.8,10.7092924118
Morgan+Physical,augmented_pc_ec_train_only,7,RDOXTESZEPMUJZ-UHFFFAOYSA-N,Methoxybenzene (Anisole),4.33,5.35315036774
Morgan+Physical,augmented_pc_ec_train_only,7,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,14,15.1577253342
Morgan+Physical,augmented_pc_ec_train_only,7,UJBOOUHRTQVGRU-UHFFFAOYSA-N,3-Methylcyclohexanone,12.4,17.1197280884
Morgan+Physical,augmented_pc_ec_train_only,7,VGVHNLRUAMRIEW-UHFFFAOYSA-N,4-Methylcyclohexanone,12.4,15.094628334
Morgan+Physical,augmented_pc_ec_train_only,7,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,13.3,10.6922969818
Morgan+Physical,augmented_pc_ec_train_only,7,HTSABYAWKQAHBT-UHFFFAOYSA-N,3-Methylcyclohexanol,12.3,12.969127655
Morgan+Physical,augmented_pc_ec_train_only,7,MQWCXKGKQLNYQG-UHFFFAOYSA-N,4-Methylcyclohexanol,13.3,9.13162326813
Morgan+Physical,augmented_pc_ec_train_only,7,QGJOPFRUJISHPQ-UHFFFAOYSA-N,Carbon disulfide,2.641,11.5565948486
Morgan+Physical,augmented_pc_ec_train_only,7,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",2.436,7.0717997551
Morgan+Physical,augmented_pc_ec_train_only,7,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,5.621,7.98959827423
Morgan+Physical,augmented_pc_ec_train_only,7,YWAKXRMUMFPDSH-UHFFFAOYSA-N,1-Pentene,2.1,3.46017575264
Morgan+Physical,augmented_pc_ec_train_only,7,MHNNAWXXUZQSNM-UHFFFAOYSA-N,2-Methyl-1-butene,2.197,4.06879472733
Morgan+Physical,augmented_pc_ec_train_only,7,RGSFGYAAUTVSQA-UHFFFAOYSA-N,Cyclopentane,1.965,6.25528717041
Morgan+Physical,augmented_pc_ec_train_only,7,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,1.933,5.86007642746
Morgan+Physical,augmented_pc_ec_train_only,7,OFBQJSOFQDEBGM-UHFFFAOYSA-N,n-Pentane,1.844,4.21703624725
Morgan+Physical,augmented_pc_ec_train_only,7,QWTDNUCVQCZILF-UHFFFAOYSA-N,2-Methylbutane,1.843,4.12590265274
Morgan+Physical,augmented_pc_ec_train_only,7,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,2.284,5.56859397888
Morgan+Physical,augmented_pc_ec_train_only,7,HGCIXCUEYOPUTN-UHFFFAOYSA-N,Cyclohexene,2.22,5.93551635742
Morgan+Physical,augmented_pc_ec_train_only,7,GDOPTJXRTPNYNR-UHFFFAOYSA-N,Methylcyclopentane,1.985,6.31823348999
Morgan+Physical,augmented_pc_ec_train_only,7,NEZRFXZYPAIZAD-UHFFFAOYSA-N,Ethylcyclobutane,1.965,4.6851773262
Morgan+Physical,augmented_pc_ec_train_only,7,ZQDPJFUHLCOCRG-WAYWQWQTSA-N,cis-3-Hexene,2.062,4.31729412079
Morgan+Physical,augmented_pc_ec_train_only,7,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,2,3.48251795769
Morgan+Physical,augmented_pc_ec_train_only,7,VLKZOEOYAKHREP-UHFFFAOYSA-N,n-Hexane,1.89,3.93285942078
Morgan+Physical,augmented_pc_ec_train_only,7,RWNKSTSCBHKHTB-UHFFFAOYSA-N,"Hexachloro-1,3-butadiene",2.55,13.722650528
Morgan+Physical,augmented_pc_ec_train_only,7,CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,2.3,8.28130531311
Morgan+Physical,augmented_pc_ec_train_only,7,UQEAIHBTYFGYIE-UHFFFAOYSA-N,Hexamethyldisiloxane,2.17,4.0849442482
Morgan+Physical,augmented_pc_ec_train_only,7,GETTZEONDQJALK-UHFFFAOYSA-N,"alpha,alpha,alpha-Trifluorotoluene",9.18,10.3833408356
Morgan+Physical,augmented_pc_ec_train_only,7,KFUSEUYYWQURPO-UPHRSURJSA-N,"cis-1,2-Dichloroethylene",9.2,7.58466815948
Morgan+Physical,augmented_pc_ec_train_only,7,KFUSEUYYWQURPO-OWOJBTEDSA-N,"trans-1,2-Dichloroethylene",2.14,7.19472789764
Morgan+Physical,augmented_pc_ec_train_only,7,PIICEJLVQHRZGT-UHFFFAOYSA-N,"1,2-Ethanediamine",14.2,21.040058136
Morgan+Physical,augmented_pc_ec_train_only,7,QBELEDRHMPMKHP-UHFFFAOYSA-N,1-Bromo-2-chlorobenzene,6.8,8.6705532074
Morgan+Physical,augmented_pc_ec_train_only,7,JRGGUPZKKTVKOV-UHFFFAOYSA-N,1-Bromo-3-chlorobenzene,4.58,6.96548175812
Morgan+Physical,augmented_pc_ec_train_only,7,WQONPSCCEXUXTQ-UHFFFAOYSA-N,o-Dibromobenzene,7.35,12.77227211
Morgan+Physical,augmented_pc_ec_train_only,7,JSRLURSZEMLAFO-UHFFFAOYSA-N,m-Dibromobenzene,4.8,6.64838933945
Morgan+Physical,augmented_pc_ec_train_only,7,RFFLAFLAYFXFSW-UHFFFAOYSA-N,o-Dichlorobenzene,9.93,5.90777778625
Morgan+Physical,augmented_pc_ec_train_only,7,ZPQOPVIELGIULI-UHFFFAOYSA-N,m-Dichlorobenzene,5.04,7.26441860199
Morgan+Physical,augmented_pc_ec_train_only,7,SFPQFQUXAJOWNF-UHFFFAOYSA-N,m-Diiodobenzene,4.25,7.23197174072
Morgan+Physical,augmented_pc_ec_train_only,7,ROSDSFDQCJNGOL-UHFFFAOYSA-N,Dimethylamine,5.26,7.29558467865
Morgan+Physical,augmented_pc_ec_train_only,7,GETQZCLCWQTVFV-UHFFFAOYSA-N,Trimethylamine,2.44,11.6721439362
Morgan+Physical,augmented_pc_ec_train_only,7,YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,2.95,9.24933052063
Morgan+Physical,augmented_pc_ec_train_only,7,WQAQPCDUOCURKW-UHFFFAOYSA-N,1-Butanethiol,4.95,8.25614452362
Morgan+Physical,augmented_pc_ec_train_only,7,LJSQFQKUNVCTIA-UHFFFAOYSA-N,Ethyl sulfide,5.72,7.65351867676
Morgan+Physical,augmented_pc_ec_train_only,7,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,12.3,13.9418182373
Morgan+Physical,augmented_pc_ec_train_only,7,OEPRBXUJOQLYID-UHFFFAOYSA-N,1-Fluoropentane,4.24,6.69185638428
Morgan+Physical,augmented_pc_ec_train_only,7,HLLCNVLEVVFTJB-UHFFFAOYSA-N,2-Fluoro-2-methylbutane,5.89,4.73107433319
Morgan+Physical,augmented_pc_ec_train_only,7,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,1-Pentanethiol,4.55,6.77113628387
Morgan+Physical,augmented_pc_ec_train_only,7,QARVLSVVCXYDNA-UHFFFAOYSA-N,Bromobenzene,5.4,9.32447624207
Morgan+Physical,augmented_pc_ec_train_only,7,PYLWMHQQBFSUBP-UHFFFAOYSA-N,Fluorobenzene,5.42,6.68862247467
Morgan+Physical,augmented_pc_ec_train_only,7,SNHMUERNLJLMHN-UHFFFAOYSA-N,Iodobenzene,4.63,8.1404876709
Morgan+Physical,augmented_pc_ec_train_only,7,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Aniline,6.89,10.4068698883
Morgan+Physical,augmented_pc_ec_train_only,7,ZMANZCXQSJIPKH-UHFFFAOYSA-N,Triethylamine,2.42,5.37591362
Morgan+Physical,augmented_pc_ec_train_only,7,IBSQPLPBRSHTTG-UHFFFAOYSA-N,o-Chlorotoluene,4.45,6.69424676895
Morgan+Physical,augmented_pc_ec_train_only,7,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,m-Chlorotoluene,5.55,6.17470884323
Morgan+Physical,augmented_pc_ec_train_only,7,NPDACUSDTOMAMK-UHFFFAOYSA-N,p-Chlorotoluene,6.08,6.35156726837
Morgan+Physical,augmented_pc_ec_train_only,7,MMZYCBHLNZVROM-UHFFFAOYSA-N,o-Fluorotoluene,4.22,8.60218238831
Morgan+Physical,augmented_pc_ec_train_only,7,BTQZKHUEUDPRST-UHFFFAOYSA-N,m-Fluorotoluene,5.42,8.14352035522
Morgan+Physical,augmented_pc_ec_train_only,7,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,5.86,10.9154462814
Morgan+Physical,augmented_pc_ec_train_only,7,QQONPFPTGQHPMA-UHFFFAOYSA-N,Propene,1.875,5.00976800919
Morgan+Physical,augmented_pc_ec_train_only,7,PMJHHCWVYXUKFD-SNAWJCMRSA-N,"1,3-Pentadiene",2.32,5.94373607635
Morgan+Physical,augmented_pc_ec_train_only,7,RRHGJUQNOFWUDK-UHFFFAOYSA-N,"2-Methyl-1,3-butadiene (Isoprene)",2.1,5.59724664688
Morgan+Physical,augmented_pc_ec_train_only,7,APPOKADJQUIAHP-UHFFFAOYSA-N,"2,4-Hexadiene",2.22,5.91151952744
Morgan+Physical,augmented_pc_ec_train_only,7,RCJMVGJKROQDCB-UHFFFAOYSA-N,"2-Methyl-1,3-pentadiene",2.42,5.1874370575
Morgan+Physical,augmented_pc_ec_train_only,7,BOGRNZQRTNVZCZ-AATRIKPKSA-N,"3-Methyl-1,3-pentadiene",2.43,6.9552564621
Morgan+Physical,augmented_pc_ec_train_only,7,KVNRLNFWIYMESJ-UHFFFAOYSA-N,butanenitrile,22,27.7937355042
Morgan+Physical,augmented_pc_ec_train_only,7,RFFFKMOABOFIDF-UHFFFAOYSA-N,pentanenitrile,21,17.1676902771
Morgan+Physical,augmented_pc_ec_train_only,7,AILKHAQXUAOOFU-UHFFFAOYSA-N,hexanenitrile,16.3,16.7456035614
Morgan+Physical,augmented_pc_ec_train_only,7,YSIMAPNUZAVQER-UHFFFAOYSA-N,octanenitrile,13,14.6605529785
Morgan+Physical,augmented_pc_ec_train_only,7,HBZDPWBWBJMYRY-UHFFFAOYSA-N,decanenitrile,10.6,12.4871006012
Morgan+Physical,augmented_pc_ec_train_only,7,SZKKNEOUHLFYNA-UHFFFAOYSA-N,undecanenitrile,9.1,12.4871006012
Morgan+Physical,augmented_pc_ec_train_only,7,CJSBUWDGPXGFGA-UHFFFAOYSA-N,"4-methyl-1,3-pentadiene",2.6,6.49815130234
Morgan+Physical,augmented_pc_ec_train_only,7,SDJHPPZKZZWAKF-UHFFFAOYSA-N,"2,3-dimethyl-1,3-butadiene",2.1,6.77444982529
Morgan+Physical,augmented_pc_ec_train_only,7,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,1-heptene,2.05,3.08261299133
Morgan+Physical,augmented_pc_ec_train_only,7,BWEKDYGHDCHWEN-UHFFFAOYSA-N,2-methyl-2-hexene,2.96,4.61317491531
Morgan+Physical,augmented_pc_ec_train_only,7,JBTWLSYIZRCDFO-UHFFFAOYSA-N,ethyl methyl carbonate,2.96,15.5865621567
Morgan+Physical,augmented_pc_ec_train_only,7,WNXJIVFYUVYPPR-UHFFFAOYSA-N,"1,3-dioxolane",7.3,12.865688324
Morgan+Physical,augmented_pc_ec_train_only,7,WYURNTSHIVDZCO-UHFFFAOYSA-N,tetrahydrofuran,7.5,11.4373340607
Morgan+Physical,augmented_pc_ec_train_only,7,JWUJQDFVADABEY-UHFFFAOYSA-N,2-methyltetrahydrofuran,6.2,7.56496095657
Morgan+Physical,augmented_pc_ec_train_only,7,GAEKPEKOJKCEMS-UHFFFAOYSA-N,gamma-valerolactone,36.1,26.8373374939
Morgan+Physical,augmented_pc_ec_train_only,7,CWIFAKBLLXGZIC-UHFFFAOYSA-N,"1,1,2,2-tetrafluoroethyl 2,2,2-trifluoroethyl ether",3.2,6.65574455261
Morgan+Physical,augmented_pc_ec_train_only,7,HCBRSIIGBBDDCD-UHFFFAOYSA-N,"1,1,2,2-tetrafluoroethyl 2,2,3,3-tetrafluoropropyl ether",2.8,3.86584067345
Morgan+Physical,augmented_pc_ec_train_only,7,KGPPDNUWZNWPSI-UHFFFAOYSA-N,"bis(2,2,2-trifluoroethyl) ether",2.5,12.0806446075
Morgan+Physical,augmented_pc_ec_train_only,7,RJUFJBKOKNCXHH-UHFFFAOYSA-N,methyl propionate,6.2,9.37391853333
Morgan+Physical,augmented_pc_ec_train_only,7,UUIQMZJEGPQKFD-UHFFFAOYSA-N,methyl butyrate,5.48,6.99102735519
Morgan+Physical,augmented_pc_ec_train_only,7,GOYDNIKZWGIXJT-UHFFFAOYSA-N,"1,2-difluorobenzene",7.1,9.65784072876
Morgan+Physical,augmented_pc_ec_train_only,7,DLRJIFUOBPOJNS-UHFFFAOYSA-N,ethoxybenzene,4.2,5.13159370422
Morgan+Physical,augmented_pc_ec_train_only,7,SECXISVLQFMRJM-UHFFFAOYSA-N,N-methylpyrrolidone,32.2,18.9232749939
Morgan+Physical,augmented_pc_ec_train_only,7,WSLDOOZREJYCGB-UHFFFAOYSA-N,"1,2-dichloroethane",10.7,11.8324241638
Morgan+Physical,augmented_pc_ec_train_only,7,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,"2,2'-dichlorodiethyl ether",20.79,4.76301336288
Morgan+Physical,augmented_pc_ec_train_only,7,KNKRKFALVUDBJE-UHFFFAOYSA-N,"1,2-dichloropropane",9,8.37820243835
Morgan+Physical,augmented_pc_ec_train_only,7,YHRUOJUYPBUZOS-UHFFFAOYSA-N,"1,3-dichloropropane",9.5,7.83897304535
Morgan+Physical,augmented_pc_ec_train_only,7,KJDRSWPQXHESDQ-UHFFFAOYSA-N,"1,4-dichlorobutane",9.65,8.75824928284
Morgan+Physical,augmented_pc_ec_train_only,7,YMWUJEATGCHHMB-UHFFFAOYSA-N,dichloromethane,9.1,6.9451751709
Morgan+Physical,baseline_v0.3,8,AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,5.878,11.4554014206
Morgan+Physical,baseline_v0.3,8,ALYCOCULEAWWJO-UHFFFAOYSA-N,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,12.5,20.2630176544
Morgan+Physical,baseline_v0.3,8,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,15.736,13.6168670654
Morgan+Physical,baseline_v0.3,8,BAPJBEWLBFYGME-UHFFFAOYSA-N,methyl propenoate,7.021,11.5636796951
Morgan+Physical,baseline_v0.3,8,BBMCTIGTTCKYKF-UHFFFAOYSA-N,heptan-1-ol,12.65,12.8531694412
Morgan+Physical,baseline_v0.3,8,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,21.3,16.6619968414
Morgan+Physical,baseline_v0.3,8,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,13.505,15.8641338348
Morgan+Physical,baseline_v0.3,8,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,1.98,3.29173207283
Morgan+Physical,baseline_v0.3,8,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",22.143,21.8618049622
Morgan+Physical,baseline_v0.3,8,BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,16.6,12.0781574249
Morgan+Physical,baseline_v0.3,8,BTGRAWJCKBQKAO-UHFFFAOYSA-N,hexanedinitrile,32.12,26.5955581665
Morgan+Physical,baseline_v0.3,8,BTNXBLUGMAMSSH-UHFFFAOYSA-N,octanedinitrile,25.94,24.1777687073
Morgan+Physical,baseline_v0.3,8,CBTVGIZVANVGBH-UHFFFAOYSA-N,2-amino-2-methylpropan-1-ol,20.59,25.0908336639
Morgan+Physical,baseline_v0.3,8,CGZZMOTZOONQIA-UHFFFAOYSA-N,cycloheptanone,12.92,14.6471738815
Morgan+Physical,baseline_v0.3,8,CQEYYJKEWSMYFG-UHFFFAOYSA-N,butyl 2-propenoate,5.31,8.60904502869
Morgan+Physical,baseline_v0.3,8,CRVGTESFCCXCTH-UHFFFAOYSA-N,N-methyldiethanolamine,22.12,23.1942501068
Morgan+Physical,baseline_v0.3,8,DKGAVHZHDRPRBM-UHFFFAOYSA-N,2-methylpropan-2-ol,12.49,12.8612794876
Morgan+Physical,baseline_v0.3,8,DNIAPMSPPWPWGF-UHFFFAOYSA-N,"1,2-propanediol",27.87,26.5895118713
Morgan+Physical,baseline_v0.3,8,DURPTKYDGMDSBL-UHFFFAOYSA-N,dibutyl ether,3.106,4.34983730316
Morgan+Physical,baseline_v0.3,8,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,12.9,24.1908683777
Morgan+Physical,baseline_v0.3,8,FXHOOIRPVKKKFG-UHFFFAOYSA-N,"N,N-dimethylethanamide",37.72,22.1721916199
Morgan+Physical,baseline_v0.3,8,FYIRUPZTYPILDH-UHFFFAOYSA-N,"1,1,1,2,3,3-hexafluoropropane",5.3105,5.48863887787
Morgan+Physical,baseline_v0.3,8,GRYUVYIMDGRRLN-UHFFFAOYSA-N,"1-butyl-2,3,4,5-tetramethylimidazolium bis(trifluoromethylsulfonyl)imide",15,22.0453567505
Morgan+Physical,baseline_v0.3,8,GSEJCLTVZPLZKY-UHFFFAOYSA-N,triethanolamine,28.11,22.1057739258
Morgan+Physical,baseline_v0.3,8,HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,15.71,10.240609169
Morgan+Physical,baseline_v0.3,8,HQWOEDCLDNFWEV-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium diethyl phosphate,16.9,17.672246933
Morgan+Physical,baseline_v0.3,8,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,44,21.9492683411
Morgan+Physical,baseline_v0.3,8,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-aminoethan-1-ol,31.46,41.9857559204
Morgan+Physical,baseline_v0.3,8,HZKDSQCZNUUQIF-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium hydrogen sulfate,18.4,21.8962478638
Morgan+Physical,baseline_v0.3,8,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,46.05,21.8851509094
Morgan+Physical,baseline_v0.3,8,IEJIGPNLZYLLBP-UHFFFAOYSA-N,dimethyl carbonate,3.134,20.1115531921
Morgan+Physical,baseline_v0.3,8,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,14.38,13.776424408
Morgan+Physical,baseline_v0.3,8,IMNFDUFMRHMDMM-UHFFFAOYSA-N,heptane,1.93,4.87224006653
Morgan+Physical,baseline_v0.3,8,JHIVVAPYMSGYDF-UHFFFAOYSA-N,cyclohexanone,15.79,14.5221633911
Morgan+Physical,baseline_v0.3,8,JIGUQPWFLRLWPJ-UHFFFAOYSA-N,ethyl propenoate,6.209,8.84508132935
Morgan+Physical,baseline_v0.3,8,JYPJLAPMBJKRDG-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium butylsulfonate,30,21.0979423523
Morgan+Physical,baseline_v0.3,8,KBPLFHHGFOOTCA-UHFFFAOYSA-N,octan-1-ol,10.66,13.4307403564
Morgan+Physical,baseline_v0.3,8,KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,18.845,14.156288147
Morgan+Physical,baseline_v0.3,8,KLTUZFZUYLXTFF-UHFFFAOYSA-N,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate,23.3,26.9107971191
Morgan+Physical,baseline_v0.3,8,LBHLGZNUPKUZJC-UHFFFAOYSA-N,1-butyl-1-methylpyrrolidinium dicyanamide,18,21.7207756042
Morgan+Physical,baseline_v0.3,8,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,25.02,21.6427688599
Morgan+Physical,baseline_v0.3,8,LLEVMYXEJUDBTA-UHFFFAOYSA-N,heptanedinitrile,29.71,23.780872345
Morgan+Physical,baseline_v0.3,8,LRHPLDYGYMQRHN-UHFFFAOYSA-N,butan-1-ol,18.03,14.089925766
Morgan+Physical,baseline_v0.3,8,LSBXQLQATZTAPE-UHFFFAOYSA-N,1-butyl-3-methylimidazolium tetrafluoroborate,13.9,13.9967670441
Morgan+Physical,baseline_v0.3,8,LVTYICIALWPMFW-UHFFFAOYSA-N,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,13.87,25.4571037292
Morgan+Physical,baseline_v0.3,8,LYCAIKOWRPUZTN-UHFFFAOYSA-N,"1,2-ethanediol",39.84,28.4006500244
Morgan+Physical,baseline_v0.3,8,LZJIBRSVPKKOSI-UHFFFAOYSA-O,ethanolammonium nitrate,60.9,42.2909049988
Morgan+Physical,baseline_v0.3,8,MCTWTZJPVLRJOU-UHFFFAOYSA-N,1-methylimidazole,39.78,19.8181762695
Morgan+Physical,baseline_v0.3,8,MTHSVFCYNBDYFN-UHFFFAOYSA-N,diethylene glycol,30.95,20.274559021
Morgan+Physical,baseline_v0.3,8,MWKFXSUHUHTGQN-UHFFFAOYSA-N,decan-1-ol,7.74,14.1703081131
Morgan+Physical,baseline_v0.3,8,NEQXUPRFDXNNTA-UHFFFAOYSA-N,2-hydroxyethylammonium lactate,85.6,37.3052749634
Morgan+Physical,baseline_v0.3,8,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,N-methylacetamide,178.47,10.2570533752
Morgan+Physical,baseline_v0.3,8,OIFBSDVPJOWBCH-UHFFFAOYSA-N,diethyl carbonate,2.834,8.83960056305
Morgan+Physical,baseline_v0.3,8,OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,33.6,38.3799247742
Morgan+Physical,baseline_v0.3,8,OOKUTCYPKPJYFV-UHFFFAOYSA-N,1-methylimidazolium bromide,16.6,21.1665897369
Morgan+Physical,baseline_v0.3,8,PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,41.17,25.4445648193
Morgan+Physical,baseline_v0.3,8,QRCRANRUHQKZME-UHFFFAOYSA-N,"3-butyl-1,2,4,5-tetramethyl-1H-imidazol-3-ium tetrafluoroborate",12,13.2180814743
Morgan+Physical,baseline_v0.3,8,QTBSBXVTEAMEQO-UHFFFAOYSA-N,acetic acid,6.15,26.561876297
Morgan+Physical,baseline_v0.3,8,RJQQOKKINHMXIM-UHFFFAOYSA-N,triethanolamine lactate,59.7,35.4862442017
Morgan+Physical,baseline_v0.3,8,RYHBNJHYFVUHQT-UHFFFAOYSA-N,"1,4-dioxane",2.228,11.0989131927
Morgan+Physical,baseline_v0.3,8,SBZXBUIDTXKZTM-UHFFFAOYSA-N,"2,5,8-trioxanonane",7.3815,7.61290550232
Morgan+Physical,baseline_v0.3,8,SHQSVMDWKBRBGB-UHFFFAOYSA-N,cyclobutanone,14.96,17.8922615051
Morgan+Physical,baseline_v0.3,8,SIXHYMZEOJSYQH-UHFFFAOYSA-M,1-butyl-3-methylimidazolium thiocyanate,13.7,22.0209465027
Morgan+Physical,baseline_v0.3,8,STCBHSHARMAIOM-UHFFFAOYSA-N,1-methylimidazolium chloride,13.8,21.6126441956
Morgan+Physical,baseline_v0.3,8,TVMXDCGIABBOFY-UHFFFAOYSA-N,octane,1.961,4.74172925949
Morgan+Physical,baseline_v0.3,8,UAEPNZWRGJTJPN-UHFFFAOYSA-N,methylcyclohexane,2.01,6.0885848999
Morgan+Physical,baseline_v0.3,8,UCCKRVYTJPMHRO-UHFFFAOYSA-N,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",14,23.8011131287
Morgan+Physical,baseline_v0.3,8,UEEJHVSXFDXPFK-UHFFFAOYSA-N,"2-(N,N-dimethylamino)ethanol",17.18,20.3562164307
Morgan+Physical,baseline_v0.3,8,UODQEMVTULZGKO-UHFFFAOYSA-N,"1-pentyl-1-methylpyrrolidinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",12.5,20.8236942291
Morgan+Physical,baseline_v0.3,8,UPCXAARSWVHVLY-UHFFFAOYSA-N,triethanolammonium acetate,31,48.5820388794
Morgan+Physical,baseline_v0.3,8,UWHCKJMYHZGTIT-UHFFFAOYSA-N,tetraethylene glycol,19.91,23.0104904175
Morgan+Physical,baseline_v0.3,8,VCAIYEJBOWHUGP-UHFFFAOYSA-N,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",13.3,5.10875701904
Morgan+Physical,baseline_v0.3,8,VFTFKUDGYRBSAL-UHFFFAOYSA-N,"1,4,7,10,13-pentaoxacyclopentadecane",15.48,12.4449119568
Morgan+Physical,baseline_v0.3,8,VRFOKYHDLYBVAL-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium ethyl sulfate,35,17.9949684143
Morgan+Physical,baseline_v0.3,8,VVLAIYIMMFWRFW-UHFFFAOYSA-N,2-hydroxyethylammonium acetate,58.3,39.5155639648
Morgan+Physical,baseline_v0.3,8,WYJOVVXUZNRJQY-UHFFFAOYSA-N,2-acetylthiophene,29.19,17.0231361389
Morgan+Physical,baseline_v0.3,8,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",11.8861,6.55499315262
Morgan+Physical,baseline_v0.3,8,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",12.8,24.4972953796
Morgan+Physical,baseline_v0.3,8,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,2.02,6.27513217926
Morgan+Physical,baseline_v0.3,8,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,78.87,27.8004302979
Morgan+Physical,baseline_v0.3,8,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",10.76,8.40808391571
Morgan+Physical,baseline_v0.3,8,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",7.0695,7.19540309906
Morgan+Physical,baseline_v0.3,8,YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,41.99,24.5569229126
Morgan+Physical,baseline_v0.3,8,YEYKMVJDLWJFOA-UHFFFAOYSA-N,2-propoxyethanol,11.5,17.4166469574
Morgan+Physical,baseline_v0.3,8,YFMFNYKEUDLDTL-UHFFFAOYSA-N,"1,1,1,2,3,3,3-heptafluoropropane",4.1348,6.36988401413
Morgan+Physical,baseline_v0.3,8,YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",7.604,6.57557296753
Morgan+Physical,baseline_v0.3,8,YIWUKEYIRIRTPP-UHFFFAOYSA-N,2-ethyl-1-hexanol,7.353,11.2556066513
Morgan+Physical,baseline_v0.3,8,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,2.40445,5.14687347412
Morgan+Physical,baseline_v0.3,8,ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,24.69,26.1849365234
Morgan+Physical,baseline_v0.3,8,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,106.14,26.2649841309
Morgan+Physical,baseline_v0.3,8,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,23.07,22.7657165527
