representation,arm,repeat,split,calibration_count,test_count,infinite_interval_count,infinite_interval_rate,quantile_abs_error_median,normalized_quantile_median,interval_width,coverage,coverage_lt20,coverage_20_60,coverage_gt60,normalized_interval_width,normalized_coverage,normalized_coverage_lt20,normalized_coverage_20_60,normalized_coverage_gt60,fold0_calibration_count,fold0_test_count,fold0_quantile,fold0_coverage,fold0_normalized_quantile,fold0_normalized_coverage,fold1_calibration_count,fold1_test_count,fold1_quantile,fold1_coverage,fold1_normalized_quantile,fold1_normalized_coverage,fold2_calibration_count,fold2_test_count,fold2_quantile,fold2_coverage,fold2_normalized_quantile,fold2_normalized_coverage,fold3_calibration_count,fold3_test_count,fold3_quantile,fold3_coverage,fold3_normalized_quantile,fold3_normalized_coverage,fold4_calibration_count,fold4_test_count,fold4_quantile,fold4_coverage,fold4_normalized_quantile,fold4_normalized_coverage
Morgan+Physical,augmented_pc_ec_train_only,4,19,117,117,0,0,21.8334225464,0.673620080938,38.4458335733,0.880341880342,0.955056179775,0.72,0,28.9965748232,0.880341880342,0.921348314607,0.8,0.333333333333,27,20,14.2136955261,0.8,0.673620080938,0.85,26,21,23.5404678345,0.952380952381,1.90760077513,0.952380952381,18,29,21.8334225464,0.965517241379,0.606814185721,0.758620689655,24,23,26.3483703613,0.95652173913,0.907530627353,1,22,24,9.6364898682,0.708333333333,0.671016948581,0.875
Morgan+Physical,augmented_pc_ec_train_only,4,20,117,117,0,0,15.6623973846,0.703183876242,32.5963048625,0.888888888889,0.945054945055,0.782608695652,0,21.9724149405,0.880341880342,0.912087912088,0.826086956522,0.333333333333,25,22,14.2136955261,0.818181818182,0.673620080938,0.863636363636,23,24,15.6623973846,0.875,0.703183876242,0.833333333333,23,24,21.8334225464,1,0.741055178175,0.916666666667,26,21,19.431922226,0.857142857143,0.907530627353,1,20,26,11.0081726074,0.884615384615,0.606089986599,0.807692307692
Morgan+Physical,augmented_pc_ec_train_only,4,21,117,117,0,0,15.6623973846,0.685450552914,34.19447991,0.91452991453,0.989010989011,0.739130434783,0,21.5745349958,0.837606837607,0.879120879121,0.782608695652,0,26,21,20.240439682,0.952380952381,0.985436853011,0.952380952381,23,24,15.6623973846,0.875,0.685450552914,0.791666666667,26,21,12.8499407196,0.904761904762,0.850423006547,1,23,24,26.3483703613,0.958333333333,0.641885905077,0.833333333333,19,27,11.0081726074,0.888888888889,0.545477830872,0.666666666667
Morgan+Physical,augmented_pc_ec_train_only,4,22,117,117,0,0,17.0655441284,0.797608159695,31.0323272718,0.905982905983,0.967032967033,0.818181818182,0,30.5306869687,0.897435897436,0.956043956044,0.772727272727,0.25,19,28,17.33637146,0.928571428571,0.797608159695,0.928571428571,23,24,17.0655441284,0.916666666667,1.90760077513,0.958333333333,24,23,8.570742569,0.826086956522,0.606814185721,0.739130434783,25,22,19.431922226,0.863636363636,0.830355816003,0.909090909091,26,20,14.7885158691,1,0.753572511543,0.95
Morgan+Physical,augmented_pc_ec_train_only,4,23,117,117,0,0,17.0655441284,0.782387065875,57.4969220571,0.948717948718,0.989130434783,0.826086956522,0.5,30.3804496371,0.965811965812,1,0.869565217391,0.5,20,27,14.3449147797,0.888888888889,0.673620080938,0.888888888889,32,15,17.0655441284,0.933333333333,0.767028640992,0.933333333333,30,17,20.6528156281,1,0.782387065875,1,18,29,67.0839697266,1,1.674753321,1,17,29,14.6117617798,0.931034482759,0.841459315103,1
Morgan+Physical,augmented_pc_ec_train_only,4,24,117,117,0,0,20.240439682,0.782387065875,37.237045322,0.897435897436,0.977528089888,0.72,0,24.9388873865,0.905982905983,0.943820224719,0.88,0,21,26,20.240439682,0.961538461538,0.985436853011,0.961538461538,22,25,14.3348846436,0.8,0.703183876242,0.84,25,22,20.6528156281,0.954545454545,0.782387065875,0.954545454545,24,23,26.7225860596,1,0.830355816003,0.913043478261,25,21,10.702960968,0.761904761905,0.671016948581,0.857142857143
Morgan+Physical,augmented_pc_ec_train_only,4,25,117,117,0,0,9.9851625824,0.685450552914,21.4523660513,0.811965811966,0.923913043478,0.47619047619,0,20.9058129123,0.820512820513,0.880434782609,0.714285714286,0,25,22,14.3449147797,0.863636363636,0.797608159695,0.909090909091,21,26,9.9851625824,0.769230769231,0.685450552914,0.807692307692,24,23,9.6170131683,0.869565217391,0.730386842132,0.869565217391,25,22,8.8351643753,0.681818181818,0.607123007908,0.772727272727,22,24,11.0081726074,0.875,0.603119025558,0.75
Morgan+Physical,augmented_pc_ec_train_only,4,26,117,117,0,0,14.2136955261,0.753572511543,30.4936351274,0.871794871795,0.965909090909,0.68,0,24.0306836848,0.91452991453,0.977272727273,0.8,0.25,21,26,14.2136955261,0.846153846154,0.673620080938,0.884615384615,27,20,23.5404678345,0.95,0.767028640992,0.9,22,25,9.6170131683,0.88,0.730386842132,0.88,23,24,19.431922226,0.875,0.871863884943,0.958333333333,24,22,10.7600341797,0.818181818182,0.753572511543,0.954545454545
Morgan+Physical,augmented_pc_ec_train_only,4,27,117,117,0,0,20.8985191345,0.871863884943,35.9628371645,0.91452991453,0.96511627907,0.857142857143,0,42.6383749415,0.965811965812,0.976744186047,0.964285714286,0.666666666667,19,28,20.8985191345,1,1.52527448235,1,23,24,23.5404678345,0.958333333333,2.39454764106,1,24,23,21.8334225464,1,0.782387065875,0.95652173913,24,23,10.742906189,0.782608695652,0.871863884943,0.95652173913,27,19,10.7600341797,0.789473684211,0.716076383949,0.894736842105
Morgan+Physical,augmented_pc_ec_train_only,4,28,117,117,0,0,20.8985191345,0.830355816003,50.4467534148,0.965811965812,0.989130434783,0.95652173913,0,31.4807796667,0.923076923077,0.934782608696,0.913043478261,0.5,22,25,20.8985191345,1,1.52527448235,1,24,23,52.4006167603,1,1.90760077513,0.95652173913,29,18,9.6170131683,0.888888888889,0.642266626226,0.777777777778,21,26,26.3483703613,0.961538461538,0.830355816003,0.923076923077,21,25,14.6117617798,0.96,0.716076383949,0.92
Morgan+Physical,augmented_pc_ec_train_only,4,29,117,117,0,0,14.6117617798,0.671016948581,31.2516919545,0.871794871795,0.95652173913,0.636363636364,0,26.890763257,0.820512820513,0.869565217391,0.727272727273,0,20,27,6.7920724487,0.666666666667,0.509424035983,0.703703703704,22,25,23.5404678345,0.96,1.90760077513,0.96,25,22,12.8499407196,0.909090909091,0.730386842132,0.863636363636,23,24,20.6668399048,0.916666666667,0.584405961971,0.75,27,19,14.6117617798,0.947368421053,0.671016948581,0.842105263158
Morgan+Physical,augmented_pc_ec_train_only,4,30,117,117,0,0,19.431922226,0.759651806835,35.081496363,0.888888888889,0.947368421053,0.736842105263,0,34.376382193,0.940170940171,0.957894736842,0.947368421053,0.333333333333,27,20,20.8985191345,1,1.52527448235,1,26,21,17.0655441284,0.904761904762,2.39454764106,1,19,28,20.6528156281,0.964285714286,0.741055178175,0.928571428571,23,24,19.431922226,0.875,0.759651806835,0.875,22,24,9.6364898682,0.708333333333,0.716076383949,0.916666666667
Morgan+Physical,augmented_pc_ec_train_only,4,31,117,117,0,0,14.7885158691,0.78153010791,44.8702915375,0.91452991453,1,0.64,0,31.3600712697,0.940170940171,0.989010989011,0.8,0,23,24,7.9729418945,0.708333333333,0.673620080938,0.875,23,24,52.4006167603,1,1.90760077513,0.958333333333,24,23,9.6170131683,0.869565217391,0.730386842132,0.869565217391,24,23,26.7225860596,1,0.907530627353,1,23,23,14.7885158691,1,0.78153010791,1
Morgan+Physical,augmented_pc_ec_train_only,4,32,117,117,0,0,14.3348846436,0.730386842132,27.1263973491,0.863247863248,0.954545454545,0.708333333333,0,24.8356710736,0.880341880342,0.943181818182,0.833333333333,0,24,23,20.240439682,0.95652173913,0.985436853011,0.95652173913,25,22,14.3348846436,0.772727272727,0.731773075044,0.863636363636,21,26,8.570742569,0.846153846154,0.730386842132,0.884615384615,24,23,10.742906189,0.782608695652,0.641885905077,0.826086956522,23,23,14.6117617798,0.95652173913,0.671016948581,0.869565217391
Morgan+Physical,augmented_pc_ec_train_only,4,33,117,117,0,0,17.0655441284,0.767028640992,34.2142937254,0.948717948718,0.989473684211,0.944444444444,0,26.5386510779,0.905982905983,0.926315789474,1,0,21,26,20.8985191345,1,1.52527448235,1,32,15,17.0655441284,0.933333333333,0.767028640992,0.933333333333,20,27,12.8499407196,0.925925925926,0.782387065875,0.962962962963,24,23,20.6668399048,0.913043478261,0.641885905077,0.826086956522,20,26,14.6117617798,0.961538461538,0.606089986599,0.807692307692
Morgan+Physical,augmented_pc_ec_train_only,4,34,117,117,0,0,14.3449147797,0.759651806835,44.6079442277,0.888888888889,0.956043956044,0.708333333333,0,31.0525325657,0.871794871795,0.912087912088,0.791666666667,0,22,25,14.3449147797,0.88,0.797608159695,0.92,22,25,52.4006167603,1,1.90760077513,0.96,27,20,12.8499407196,0.9,0.678763086491,0.8,22,25,17.8882752991,0.84,0.759651806835,0.88,24,22,10.7600341797,0.818181818182,0.606089986599,0.772727272727
Morgan+Physical,augmented_pc_ec_train_only,4,35,117,117,0,0,20.8985191345,0.759651806835,33.6364589881,0.854700854701,0.913043478261,0.695652173913,0,23.8411551125,0.786324786325,0.815217391304,0.739130434783,0,27,20,20.8985191345,1,1.52527448235,1,20,27,7.6667633057,0.592592592593,0.522310986977,0.592592592593,28,19,21.8334225464,1,0.850423006547,1,22,25,26.7225860596,1,0.759651806835,0.88,20,26,9.9946222687,0.769230769231,0.517886467183,0.576923076923
Morgan+Physical,augmented_pc_ec_train_only,4,36,117,117,0,0,20.240439682,0.907530627353,50.3574353517,0.948717948718,1,0.8,0,33.2273409671,0.948717948718,1,0.8,0,23,24,20.240439682,0.958333333333,0.985436853011,0.958333333333,20,27,52.4006167603,1,1.90760077513,0.962962962963,22,25,7.53512554169,0.8,0.730386842132,0.88,26,21,26.7225860596,1,0.907530627353,1,26,20,14.7885158691,1,0.753572511543,0.95
Morgan+Physical,augmented_pc_ec_train_only,4,37,117,117,0,0,21.8334225464,0.797608159695,51.1036130087,0.965811965812,0.989473684211,0.863636363636,,31.930545301,0.965811965812,0.978947368421,0.909090909091,,22,25,14.3449147797,0.88,0.797608159695,0.92,26,21,52.4006167603,1,2.39454764106,1,24,23,21.8334225464,1,0.782387065875,0.95652173913,20,27,26.7225860596,1,0.907530627353,1,25,21,14.6117617798,0.952380952381,0.753572511543,0.952380952381
Morgan+Physical,augmented_pc_ec_train_only,4,38,117,117,0,0,14.6117617798,0.678763086491,26.0414881665,0.854700854701,0.931034482759,0.730769230769,0,22.0975435912,0.871794871795,0.908045977011,0.884615384615,0,23,24,11.3489257812,0.791666666667,0.673620080938,0.875,20,27,15.6623973846,0.888888888889,0.703183876242,0.851851851852,19,28,6.82065837097,0.785714285714,0.678763086491,0.857142857143,30,17,19.431922226,0.882352941176,0.830355816003,0.941176470588,25,21,14.6117617798,0.952380952381,0.671016948581,0.857142857143
Morgan+Physical,augmented_pc_ec_train_only,4,39,117,117,0,0,10.742906189,0.678763086491,25.3186683396,0.871794871795,0.955555555556,0.64,0,25.4832755377,0.863247863248,0.922222222222,0.72,0,22,25,7.9729418945,0.72,0.539054091625,0.8,30,17,23.5404678345,1,1.90760077513,1,21,26,9.6170131683,0.884615384615,0.678763086491,0.846153846154,24,23,10.742906189,0.782608695652,0.584405961971,0.739130434783,20,26,14.7885158691,1,0.753572511543,0.961538461538
Morgan+Physical,augmented_pc_ec_train_only,4,40,117,117,0,0,17.33637146,0.767028640992,34.6642098204,0.888888888889,0.967741935484,0.666666666667,0,22.1801344903,0.897435897436,0.935483870968,0.809523809524,0.333333333333,30,17,17.33637146,0.941176470588,0.540726275929,0.823529411765,21,26,23.5404678345,0.961538461538,0.767028640992,0.923076923077,18,29,6.1746906281,0.724137931034,0.642266626226,0.793103448276,22,25,26.3483703613,0.96,0.871863884943,0.96,26,20,14.1655254364,0.9,0.78153010791,1
Morgan+Physical,augmented_pc_ec_train_only,4,41,117,117,0,0,20.6528156281,0.850423006547,50.4599007707,0.965811965812,0.988888888889,0.96,0,39.7539881918,0.948717948718,0.966666666667,0.96,0,23,24,20.8985191345,1,1.52527448235,1,25,22,52.4006167603,1,2.39454764106,1,23,24,20.6528156281,0.958333333333,0.850423006547,1,24,23,19.431922226,0.869565217391,0.641885905077,0.826086956522,22,24,14.7885158691,1,0.716076383949,0.916666666667
Morgan+Physical,augmented_pc_ec_train_only,4,42,117,117,0,0,17.33637146,0.78153010791,36.6270211949,0.888888888889,0.977528089888,0.68,0,32.6662985531,0.897435897436,0.943820224719,0.8,0.333333333333,24,23,17.33637146,0.913043478261,0.539054091625,0.782608695652,27,20,23.5404678345,0.95,2.39454764106,1,28,19,6.1746906281,0.631578947368,0.642266626226,0.736842105263,17,30,26.7225860596,0.966666666667,0.871863884943,0.933333333333,21,25,14.1655254364,0.92,0.78153010791,1
Morgan+Physical,augmented_pc_ec_train_only,4,43,117,117,0,0,19.431922226,0.782387065875,50.564269466,0.871794871795,0.955056179775,0.68,0,34.9931147453,0.931623931624,0.966292134831,0.88,0.333333333333,28,19,7.8724274063,0.578947368421,0.673620080938,0.842105263158,17,30,52.4006167603,0.966666666667,1.90760077513,0.933333333333,26,21,20.6528156281,0.952380952381,0.782387065875,0.952380952381,21,26,19.431922226,0.884615384615,0.907530627353,1,25,21,14.1655254364,0.904761904762,0.716076383949,0.904761904762
Morgan+Physical,augmented_pc_ec_train_only,4,44,117,117,0,0,20.6528156281,0.767028640992,38.6868295484,0.91452991453,0.988505747126,0.75,0,21.31255247,0.897435897436,0.942528735632,0.821428571429,0,18,29,17.33637146,0.896551724138,0.540726275929,0.827586206897,23,24,23.5404678345,0.958333333333,0.767028640992,0.916666666667,24,23,20.6528156281,0.95652173913,0.782387065875,0.95652173913,29,18,26.3483703613,1,0.830355816003,0.944444444444,23,23,10.702960968,0.782608695652,0.671016948581,0.869565217391
Morgan+Physical,augmented_pc_ec_train_only,4,45,117,117,0,0,17.33637146,0.797608159695,38.6643256476,0.905982905983,0.988764044944,0.75,0,36.4447491607,0.923076923077,0.966292134831,0.875,0.25,29,18,17.33637146,0.944444444444,0.797608159695,0.944444444444,18,29,23.5404678345,0.931034482759,2.39454764106,0.965517241379,24,23,12.8499407196,0.913043478261,0.741055178175,0.913043478261,17,30,26.7225860596,0.966666666667,0.907530627353,0.966666666667,29,17,9.9946222687,0.705882352941,0.606089986599,0.764705882353
Morgan+Physical,augmented_pc_ec_train_only,4,46,117,117,0,0,17.33637146,0.797608159695,47.8145353146,0.905982905983,0.95652173913,0.818181818182,0,33.5599988747,0.948717948718,1,0.818181818182,0.333333333333,27,20,17.33637146,0.9,0.797608159695,0.9,18,29,52.4006167603,0.965517241379,1.90760077513,0.931034482759,24,23,8.570742569,0.826086956522,0.741055178175,0.913043478261,25,22,17.8882752991,0.818181818182,0.907530627353,1,23,23,14.7885158691,1,0.78153010791,1
Morgan+Physical,augmented_pc_ec_train_only,4,47,117,117,0,0,14.3449147797,0.731773075044,34.0512488667,0.91452991453,0.988235294118,0.821428571429,0,24.0462967346,0.888888888889,0.929411764706,0.892857142857,0,26,21,14.3449147797,0.857142857143,0.797608159695,0.904761904762,31,16,15.6623973846,0.875,0.731773075044,0.875,21,26,12.8499407196,0.923076923077,0.741055178175,0.923076923077,19,28,26.3483703613,0.964285714286,0.641885905077,0.857142857143,20,26,14.1655254364,0.923076923077,0.671016948581,0.884615384615
Morgan+Physical,augmented_pc_ec_train_only,4,48,117,117,0,0,20.8985191345,0.782387065875,37.4379646888,0.940170940171,1,0.809523809524,0,28.3166238061,0.957264957265,0.989247311828,0.952380952381,0,23,24,20.8985191345,1,1.52527448235,1,19,28,23.5404678345,0.964285714286,0.767028640992,0.928571428571,20,27,9.6170131683,0.888888888889,0.782387065875,0.962962962963,28,19,26.3483703613,0.947368421053,0.830355816003,0.894736842105,27,19,14.1655254364,0.894736842105,0.78153010791,1
Morgan+Physical,augmented_pc_ec_train_only,4,49,117,117,0,0,21.8334225464,0.850423006547,38.8470404496,0.940170940171,0.989247311828,0.782608695652,0,31.2046670159,0.948717948718,0.967741935484,0.913043478261,0,25,22,14.3449147797,0.863636363636,0.797608159695,0.909090909091,23,24,23.5404678345,0.958333333333,1.90760077513,0.958333333333,24,23,21.8334225464,1,0.850423006547,1,24,23,26.7225860596,1,0.871863884943,0.95652173913,21,25,11.0081726074,0.88,0.716076383949,0.92
Morgan+Physical,augmented_pc_ec_train_only,4,50,117,117,0,0,19.431922226,0.850423006547,38.5080356149,0.948717948718,0.968085106383,0.952380952381,0,37.3248742448,0.940170940171,0.957446808511,0.952380952381,0,16,31,23.3313760757,1,1.84166616794,1,25,22,15.6623973846,0.863636363636,1.90760077513,0.954545454545,27,20,21.8334225464,1,0.850423006547,1,26,21,19.431922226,0.857142857143,0.830355816003,0.904761904762,23,23,14.7885158691,1,0.641725350597,0.826086956522
Morgan+Physical,augmented_pc_ec_train_only,4,51,117,117,0,0,14.6117617798,0.782387065875,31.4545471922,0.897435897436,0.955056179775,0.833333333333,0,25.6918732529,0.931623931624,0.966292134831,0.916666666667,0.25,22,25,14.3449147797,0.88,0.797608159695,0.92,19,28,17.0655441284,0.928571428571,0.767028640992,0.928571428571,25,22,21.8334225464,1,0.782387065875,0.954545454545,26,21,10.3071720123,0.714285714286,0.871863884943,0.952380952381,25,21,14.6117617798,0.952380952381,0.716076383949,0.904761904762
Morgan+Physical,augmented_pc_ec_train_only,4,52,117,117,0,0,17.33637146,0.797608159695,34.9775539509,0.923076923077,0.976744186047,0.827586206897,0,32.054194311,0.923076923077,0.96511627907,0.827586206897,0.5,21,26,17.33637146,0.923076923077,0.797608159695,0.923076923077,23,24,23.5404678345,0.958333333333,1.90760077513,0.958333333333,27,20,9.6170131683,0.85,0.730386842132,0.85,22,25,20.6668399048,0.92,0.907530627353,1,24,22,14.6117617798,0.954545454545,0.671016948581,0.863636363636
Morgan+Physical,augmented_pc_ec_train_only,4,53,117,117,0,0,17.8882752991,0.871863884943,45.9584227861,0.940170940171,0.976744186047,0.896551724138,0,33.4575693392,0.957264957265,0.988372093023,0.896551724138,0.5,21,26,20.240439682,0.961538461538,0.985436853011,0.961538461538,26,21,52.4006167603,1,1.90760077513,0.952380952381,24,23,12.8499407196,0.913043478261,0.850423006547,1,24,23,17.8882752991,0.826086956522,0.871863884943,0.95652173913,22,24,14.7885158691,1,0.716076383949,0.916666666667
Morgan+Physical,augmented_pc_ec_train_only,4,54,117,117,0,0,17.33637146,0.759651806835,48.2607026151,0.931623931624,0.989247311828,0.772727272727,0,29.1927341772,0.871794871795,0.913978494624,0.772727272727,0,28,19,17.33637146,0.894736842105,0.797608159695,0.894736842105,22,25,52.4006167603,1,1.90760077513,0.96,21,26,9.6170131683,0.884615384615,0.678763086491,0.846153846154,25,22,26.3483703613,0.954545454545,0.759651806835,0.863636363636,21,25,14.1655254364,0.92,0.606089986599,0.8
Morgan+Physical,augmented_pc_ec_train_only,4,55,117,117,0,0,17.0655441284,0.850423006547,31.9562734385,0.863247863248,0.928571428571,0.766666666667,0,26.9171263461,0.940170940171,0.97619047619,0.9,0.333333333333,19,28,20.240439682,0.964285714286,0.985436853011,0.964285714286,18,29,17.0655441284,0.896551724138,0.731773075044,0.862068965517,28,19,20.6528156281,0.947368421053,0.850423006547,1,29,18,10.3071720123,0.722222222222,0.871863884943,1,23,23,9.9946222687,0.739130434783,0.716076383949,0.913043478261
Morgan+Physical,augmented_pc_ec_train_only,4,56,117,117,0,0,17.8882752991,0.830355816003,32.0228005812,0.888888888889,0.954545454545,0.769230769231,0,27.2283992251,0.931623931624,0.965909090909,0.884615384615,0.333333333333,24,23,20.240439682,0.95652173913,0.985436853011,0.95652173913,27,20,23.5404678345,0.95,0.767028640992,0.9,21,26,8.570742569,0.846153846154,0.850423006547,1,20,27,17.8882752991,0.851851851852,0.830355816003,0.925925925926,25,21,11.0081726074,0.857142857143,0.671016948581,0.857142857143
Morgan+Physical,augmented_pc_ec_train_only,4,57,117,117,0,0,20.8985191345,0.871863884943,53.1833334129,0.965811965812,0.978021978022,0.96,0,36.8686585916,0.974358974359,0.978021978022,0.96,1,24,23,20.8985191345,1,1.52527448235,1,21,26,52.4006167603,1,1.90760077513,0.961538461538,23,24,21.8334225464,1,0.782387065875,0.958333333333,26,21,19.431922226,0.857142857143,0.871863884943,0.952380952381,23,23,14.6117617798,0.95652173913,0.78153010791,1
Morgan+Physical,augmented_pc_ec_train_only,4,58,117,117,0,0,20.240439682,0.78153010791,37.5357616551,0.940170940171,0.989247311828,0.857142857143,0,24.1928061699,0.91452991453,0.967741935484,0.809523809524,0,28,19,20.240439682,0.947368421053,0.985436853011,0.947368421053,26,21,23.5404678345,0.952380952381,0.767028640992,0.904761904762,20,27,8.570742569,0.851851851852,0.642266626226,0.814814814815,18,29,26.7225860596,0.965517241379,0.871863884943,0.931034482759,25,21,14.7885158691,1,0.78153010791,1
Morgan+Physical,augmented_pc_ec_train_only,4,59,117,117,0,0,15.6623973846,0.78153010791,32.8535836358,0.923076923077,0.988505747126,0.846153846154,0,30.4750962189,0.948717948718,1,0.884615384615,0.25,17,30,20.8985191345,0.966666666667,1.52527448235,0.966666666667,24,23,15.6623973846,0.869565217391,0.767028640992,0.913043478261,22,25,9.6170131683,0.88,0.730386842132,0.88,27,20,20.6668399048,0.9,0.907530627353,1,27,19,14.7885158691,1,0.78153010791,1
Morgan+Physical,augmented_pc_ec_train_only,4,60,117,117,0,0,14.1655254364,0.782387065875,30.1018287137,0.871794871795,0.934782608696,0.761904761905,0,24.752500341,0.905982905983,0.934782608696,0.904761904762,0.25,24,23,20.240439682,0.95652173913,0.985436853011,0.95652173913,22,25,9.9851625824,0.76,0.661657434442,0.76,25,22,21.8334225464,1,0.782387065875,0.954545454545,21,26,10.3071720123,0.769230769231,0.871863884943,0.961538461538,25,21,14.1655254364,0.904761904762,0.716076383949,0.904761904762
Morgan+Physical,augmented_pc_ec_train_only,4,61,117,117,0,0,17.0655441284,0.78153010791,59.2592044221,0.940170940171,0.989361702128,0.809523809524,0,33.7814373627,0.948717948718,0.978723404255,0.857142857143,0.5,30,17,14.2136955261,0.823529411765,0.673620080938,0.882352941176,26,21,17.0655441284,0.904761904762,0.703183876242,0.809523809524,16,31,20.6528156281,0.935483870968,1.11386036624,1,18,29,67.0839697266,1,1.674753321,1,27,19,14.7885158691,1,0.78153010791,1
Morgan+Physical,augmented_pc_ec_train_only,4,62,117,117,0,0,15.3708825493,0.830355816003,30.8324816216,0.846153846154,0.93023255814,0.655172413793,0,38.0390215247,0.923076923077,0.941860465116,0.896551724138,0.5,27,20,20.240439682,0.95,0.985436853011,0.95,23,24,15.3708825493,0.833333333333,2.39454764106,1,21,26,6.09614067078,0.692307692308,0.642266626226,0.807692307692,24,23,26.7225860596,1,0.830355816003,0.913043478261,22,24,10.702960968,0.791666666667,0.753572511543,0.958333333333
Morgan+Physical,augmented_pc_ec_train_only,4,63,117,117,0,0,20.240439682,0.871863884943,38.3259638792,0.948717948718,1,0.846153846154,0,35.0315639112,0.965811965812,0.988764044944,0.923076923077,0.5,27,20,20.240439682,0.95,0.985436853011,0.95,21,26,23.5404678345,0.961538461538,1.90760077513,0.961538461538,25,22,9.6170131683,0.863636363636,0.850423006547,1,22,25,26.3483703613,0.96,0.871863884943,0.96,22,24,14.7885158691,1,0.753572511543,0.958333333333
Morgan+Physical,augmented_pc_ec_train_only,4,64,117,117,0,0,15.6623973846,0.753572511543,32.9630028019,0.880341880342,0.955056179775,0.72,0,22.5839121756,0.905982905983,0.932584269663,0.92,0,22,25,14.2136955261,0.84,0.540726275929,0.84,25,22,15.6623973846,0.863636363636,0.731773075044,0.863636363636,25,22,20.6528156281,0.954545454545,0.850423006547,1,21,26,20.6668399048,0.923076923077,0.759651806835,0.884615384615,24,22,10.7600341797,0.818181818182,0.753572511543,0.954545454545
Morgan+Physical,augmented_pc_ec_train_only,4,65,117,117,0,0,21.8334225464,0.797608159695,40.2392411922,0.948717948718,1,0.809523809524,0,29.2478255325,0.940170940171,0.978723404255,0.857142857143,0,23,24,14.3449147797,0.875,0.797608159695,0.916666666667,28,19,23.5404678345,0.947368421053,1.90760077513,0.947368421053,21,26,21.8334225464,1,0.850423006547,1,22,25,26.3483703613,0.96,0.759651806835,0.88,23,23,14.6117617798,0.95652173913,0.753572511543,0.95652173913
Morgan+Physical,augmented_pc_ec_train_only,4,66,117,117,0,0,20.6528156281,0.782387065875,53.0076025287,0.940170940171,0.989247311828,0.782608695652,0,30.267016995,0.931623931624,0.956989247312,0.869565217391,0,27,20,20.240439682,0.95,0.985436853011,0.95,22,25,52.4006167603,1,1.90760077513,0.96,27,20,20.6528156281,0.95,0.782387065875,0.95,21,26,26.7225860596,1,0.759651806835,0.884615384615,20,26,10.702960968,0.807692307692,0.716076383949,0.923076923077
Morgan+Physical,augmented_pc_ec_train_only,4,67,117,117,0,0,20.6528156281,0.753572511543,54.7000812486,0.957264957265,0.989247311828,0.869565217391,0,30.4206115826,0.931623931624,0.956989247312,0.869565217391,0,20,27,17.33637146,0.925925925926,0.673620080938,0.888888888889,20,27,52.4006167603,1,1.90760077513,0.962962962963,28,19,20.6528156281,0.947368421053,0.741055178175,0.894736842105,23,24,26.7225860596,1,0.871863884943,0.958333333333,26,20,14.1655254364,0.9,0.753572511543,0.95
Morgan+Physical,augmented_pc_ec_train_only,4,68,117,117,0,0,20.6528156281,0.850423006547,38.1118700256,0.931623931624,0.977528089888,0.846153846154,0,30.857740245,0.940170940171,0.955056179775,0.961538461538,0,24,23,20.8985191345,1,1.52527448235,1,22,25,15.3708825493,0.84,0.685450552914,0.8,25,22,20.6528156281,0.954545454545,0.850423006547,1,22,25,26.7225860596,1,0.907530627353,1,24,22,11.0081726074,0.863636363636,0.716076383949,0.909090909091
Morgan+Physical,augmented_pc_ec_train_only,4,69,117,117,0,0,12.8499407196,0.730386842132,29.4764367115,0.854700854701,0.943181818182,0.68,0,31.3468361553,0.888888888889,0.931818181818,0.88,0,27,20,20.240439682,0.95,0.985436853011,0.95,27,20,23.5404678345,0.95,1.90760077513,0.95,19,28,12.8499407196,0.928571428571,0.730386842132,0.892857142857,22,25,10.3071720123,0.76,0.584405961971,0.76,22,24,9.6364898682,0.708333333333,0.716076383949,0.916666666667
Morgan+Physical,augmented_pc_ec_train_only,4,70,117,117,0,0,20.240439682,0.850423006547,34.8380781485,0.923076923077,0.967741935484,0.857142857143,0,27.2912777516,0.974358974359,1,0.952380952381,0.333333333333,30,17,20.240439682,1,0.985436853011,1,22,25,23.5404678345,0.96,0.767028640992,0.92,27,20,20.6528156281,0.95,0.850423006547,1,20,27,10.3071720123,0.777777777778,0.871863884943,0.962962962963,18,28,14.7885158691,0.964285714286,0.841459315103,1
Morgan+Physical,augmented_pc_ec_train_only,4,71,117,117,0,0,17.8882752991,0.830355816003,43.8278284303,0.91452991453,0.967391304348,0.818181818182,0,30.0391069728,0.897435897436,0.945652173913,0.772727272727,0.333333333333,21,26,20.240439682,0.961538461538,0.985436853011,0.961538461538,27,20,52.4006167603,1,1.90760077513,0.95,28,19,7.53512554169,0.736842105263,0.678763086491,0.789473684211,22,25,17.8882752991,0.84,0.830355816003,0.92,19,27,14.7885158691,1,0.641725350597,0.851851851852
Morgan+Physical,augmented_pc_ec_train_only,4,72,117,117,0,0,21.8334225464,0.871863884943,42.4895184287,0.974358974359,1,0.916666666667,0,30.5185501592,0.923076923077,0.95652173913,0.833333333333,0,24,23,20.240439682,0.95652173913,0.985436853011,0.95652173913,23,24,23.5404678345,0.958333333333,1.90760077513,0.958333333333,19,28,21.8334225464,1,0.642266626226,0.821428571429,28,19,26.7225860596,1,0.871863884943,0.947368421053,23,23,14.6117617798,0.95652173913,0.753572511543,0.95652173913
