inchikey,name,smiles,T_K,epsilon,frequency_mhz,epsilon_unit,uncertainty_expanded,uncertainty_standard,uncertainty_kind,confidence_level,phase,method,property_family,property_name,pressure_kpa,source_doi,source_file,source_file_sha256,source_row_index,dataset_number,component_count,in_roster,model_ready,roster_T_K,roster_dielectric,roster_temperature_delta_K,deviation_vs_roster_static_percent,temperature_band,gate,frequencies_at_temperature,n_values_at_same_temperature,near_atmospheric_pressure
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,234.78,1.72689,270,,0.00172689,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,3015,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,15,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,235.13,1.73287,270,,0.00173287,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,6031,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,12,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,248.98,1.68089,270,,0.00168089,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,4006,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,9,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,249.12,1.67791,270,,0.00167791,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,3018,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,10,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,249.15,1.67486,270,,0.00167486,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,2012,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,11,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,251.38,1.68401,270,,0.00168401,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,6015,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,7,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,251.72,1.6809,270,,0.0016809,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,5017,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,8,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,252.7,1.685,270,,0.001685,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,6996,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,6,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,273.6,1.59893,270,,0.00159893,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,7004,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,2,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,273.75,1.5936,270,,0.0015936,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,6019,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,3,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,274.12,1.58749,270,,0.00158749,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,5019,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,4,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,274.66,1.58054,270,,0.00158054,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,4024,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,5,1,1,false,,,,,,outside_declared_window,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,297.57,1.45192,270,,0.00145192,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,7002,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,1,1,1,false,,,,,,room_temperature,rejected_highfreq,270,1,false
CURLTUGMZLYLDI-UHFFFAOYSA-N,carbon dioxide,,297.61,1.45145,270,,0.00145145,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,6991,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,0,1,1,false,,,,,,room_temperature,rejected_highfreq,270,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,248.51,11.2191,120,,0.01121911,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,10580,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,5,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,248.71,11.1539,120,,0.01115389,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,8271,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,6,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,248.95,11.0761,120,,0.01107605,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,6475,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,7,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,249.16,11.0131,120,,0.01101312,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,4746,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,8,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,249.37,10.9467,120,,0.01094666,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,3089,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,9,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,249.67,11.1976,120,,0.01119763,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,10580,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,0,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,249.71,11.1217,120,,0.01112167,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,8272,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,1,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,249.75,11.0617,120,,0.01106169,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,6476,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,2,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,249.76,10.9998,120,,0.0109998,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,4750,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,3,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,249.77,10.9379,120,,0.01093792,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,3089,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,4,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,273.14,9.47583,120,,0.00947583,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,10470,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,10,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,273.41,9.48739,120,,0.00948739,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,10970,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,14,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,273.5,9.37498,120,,0.00937498,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,7893,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,11,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,273.59,9.38477,120,,0.00938477,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,8235,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,15,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,273.69,9.24224,120,,0.00924224,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,4628,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,12,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,273.79,9.28399,120,,0.00928399,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,5794,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,16,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,273.95,9.10293,120,,0.00910293,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,1601,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,13,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,274.32,9.17004,120,,0.00917004,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,3368,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,17,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,275.05,9.04939,120,,0.00904939,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,1116,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,18,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,297.54,7.93035,120,,0.00793035,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,7675,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,20,5,1,false,,,,,,room_temperature,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,297.57,8.06626,120,,0.00806626,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,10760,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,19,5,1,false,,,,,,room_temperature,rejected_highfreq,120,2,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,297.58,7.65994,120,,0.00765994,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,2537,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,22,5,1,false,,,,,,room_temperature,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,321.63,6.51012,120,,0.00651012,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,4262,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,25,5,1,false,,,,,,extended_temperature,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,321.65,6.89633,120,,0.00689633,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,10590,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,23,5,1,false,,,,,,extended_temperature,rejected_highfreq,120,2,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,345.89,5.30782,120,,0.00530782,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,4404,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,28,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,345.93,5.57121,120,,0.00557121,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,6822,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,27,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",,346.01,5.83949,120,,0.00583949,,combined,95,Liquid,Reentrant cavity resonator,frequency_dependent,Relative permittivity at various frequencies,10290,10.1016/j.jct.2018.07.011,data/raw/thermoml/10.1016__j.jct.2018.07.011-4f4097b32ee9.xml,c707ea61099494d66fb7677c54e12b826b294e37d4af0fb1570ae3360f0e4eba,26,5,1,false,,,,,,outside_declared_window,rejected_highfreq,120,1,false
GSNUFIFRDBKVIE-UHFFFAOYSA-N,"2,5-dimethylfuran",,278.15,2.562,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,0,20,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
GSNUFIFRDBKVIE-UHFFFAOYSA-N,"2,5-dimethylfuran",,280.65,2.553,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,1,20,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
GSNUFIFRDBKVIE-UHFFFAOYSA-N,"2,5-dimethylfuran",,283.15,2.538,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,2,20,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
GSNUFIFRDBKVIE-UHFFFAOYSA-N,"2,5-dimethylfuran",,285.65,2.526,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,3,20,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
GSNUFIFRDBKVIE-UHFFFAOYSA-N,"2,5-dimethylfuran",,288.15,2.516,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,4,20,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
