inchikey,smiles,name,has_dielectric,dielectric,dielectric_T_K,has_viscosity,viscosity_Pa_s,viscosity_T_K,has_orbitals,HOMO_eV,LUMO_eV,gap_eV,IP_eV,EA_eV,dipole_au,dipole_D,has_redox_label,oxidation_free_energy_eV,reduction_free_energy_eV,has_density,density_kg_m3,density_T_K,has_liquid_window,mp_C,bp_C,flash_point_C,ambient_density_g_cm3,n_core_channels,channels_present
MZHJNHMQHVOPKC-UHFFFAOYSA-N,CC(=O)OS(=O)(=O)N(C)C,CompMol24449,false,,,false,,,true,-10.1871995926,1.4334000349,11.6205996275,7.68024873734,0.256032317877,3.22206836085,8.18968089196,false,,,false,,,false,,,,,1,orbitals
MZHXSHMCDAZGNL-UHFFFAOYSA-N,C#CC1(COC)COC1,CompMol2847,false,,,false,,,true,-9.85210037231,1.59720003605,11.4493004084,7.43577957153,0.187209025025,0.951260920712,2.41786409012,false,,,false,,,false,,,,,1,orbitals
MZICKPWWWFMEFY-UHFFFAOYSA-N,O=CC12CCCCC1C2,CompMol20100,false,,,false,,,true,-9.6422996521,1.62670004368,11.2689996958,7.21986722946,0.58186173439,1.67841911252,4.26611585946,false,,,false,,,false,,,,,1,orbitals
MZIHEVZLQFHKBV-UHFFFAOYSA-N,CCCC(OC)C(=O)Cl,CompMol17420,false,,,false,,,true,-10.1483001709,1.16750001907,11.31580019,7.84461212158,1.08585524559,1.24110270165,3.15456841455,false,,,false,,,false,,,,,1,orbitals
MZJKDLYATGBQJJ-UHFFFAOYSA-N,COC(=O)C(C#N)=NOCF,CompMol28725,false,,,false,,,true,-10.9766998291,-0.117700003088,10.858999826,8.75107765198,2.46504116058,2.06147759791,5.23975341366,false,,,false,,,false,,,,,1,orbitals
MZKKDCLSTQPJPX-UHFFFAOYSA-N,CC(=O)CC1=NCCO1,CompMol16240,false,,,false,,,true,-9.5216999054,1.52750003338,11.0491999388,7.17136240005,0.588410198689,1.59617039292,4.05706046651,false,,,false,,,false,,,,,1,orbitals
MZKNFUJKFKNERC-UHFFFAOYSA-N,COC1C2=C3CC(=C21)C3,CompMol21628,false,,,false,,,true,-8.00609970093,-0.344799995422,7.66129970551,5.36477994919,2.88357853889,2.68565343456,6.82625014499,false,,,false,,,false,,,,,1,orbitals
MZKXZDKGYZNSSL-UHFFFAOYSA-N,O=C1CN=COC1,CompMol8355,false,,,false,,,true,-9.45100021362,1.27479994297,10.7258001566,7.23925256729,0.94635373354,1.02879456706,2.61493496227,false,,,false,,,false,,,,,1,orbitals
MZLAYQZOWSTSDQ-UHFFFAOYSA-N,CN(Cl)C(Cl)Cl,CompMol6588,false,,,false,,,true,-9.92099952698,0.905700027943,10.8266995549,7.51343154907,1.2781393528,0.51160689375,1.30037501775,false,,,false,,,false,,,,,1,orbitals
MZLOHZMAXYAYRI-UHFFFAOYSA-N,N#CCC1=COCCC1,CompMol16793,false,,,false,,,true,-8.69729995728,1.58099997044,10.2782999277,6.18088054657,0.175448462367,1.86647091481,4.74409586468,false,,,false,,,false,,,,,1,orbitals
MZLOPRHFSNEQIH-UHFFFAOYSA-N,COC(=O)C(CSC)N(C)C,CompMol28021,false,,,false,,,true,-8.38759994507,1.40530002117,9.79289996624,6.01806974411,0.269116580486,1.21952789293,3.09973072058,false,,,false,,,false,,,,,1,orbitals
MZMGJAFJUYKKLI-UHFFFAOYSA-N,CS(=O)(=O)CCl,CompMol301,false,,,false,,,true,-10.76060009,1.38530004025,12.1459001303,8.62082481384,0.57297039032,1.78564259099,4.53865075769,false,,,false,,,false,,,,,1,orbitals
MZNNFRYDYKRGAF-UHFFFAOYSA-N,CCc1ccc(C#N)o1,CompMol4308,false,,,false,,,true,-9.04539966583,0.934499979019,9.97989964485,6.64891815186,1.309055686,2.77758658653,7.05992090976,false,,,false,,,false,,,,,1,orbitals
MZOGGNDPZWHHNA-UHFFFAOYSA-N,CCC(Cl)(C#N)CCl,CompMol9388,false,,,false,,,true,-11.2676000595,1.125,12.3926000595,9.06975460052,0.864330589771,1.22301290678,3.10858874224,false,,,false,,,false,,,,,1,orbitals
MZOIQYPOUQWDQZ-UHFFFAOYSA-N,C#Cc1cncc(Cl)c1,CompMol19345,false,,,false,,,true,-9.42189979553,0.485900014639,9.90779981017,7.13760280609,1.76604950428,0.89375979881,2.27171081633,false,,,false,,,false,,,,,1,orbitals
MZQHJTXFNRWEMA-UHFFFAOYSA-N,CCN(C=O)CC(C)=O,CompMol2643,false,,,false,,,true,-9.06599998474,1.58480000496,10.6507999897,6.75560522079,0.0563264340162,1.61366820324,4.10153546418,false,,,false,,,false,,,,,1,orbitals
MZQKYJXEDKLZDM-UHFFFAOYSA-N,CCCCC(C)(C)C(=O)OCCl,CompMol29951,false,,,false,,,true,-10.4013004303,1.42920005322,11.8305004835,8.17550754547,0.466239959002,0.751793759367,1.91086913629,false,,,false,,,false,,,,,1,orbitals
MZQWLZOGBSPIQY-UHFFFAOYSA-N,COC(=O)CC(=O)C[N+](=O)[O-],CompMol29046,false,,,false,,,true,-10.557299614,0.0247000008821,10.5819996149,8.23638916016,2.13559293747,1.2611079889,3.20541678286,false,,,false,,,false,,,,,1,orbitals
MZSJGCPBOVTKHR-UHFFFAOYSA-N,S=C=NC1CCCCC1,CompMol19802,false,,,false,,,true,-9.2516002655,1.36899995804,10.6206002235,6.9738907814,0.380855917931,2.56259444237,6.51346538562,false,,,false,,,false,,,,,1,orbitals
MZSPGGAGRHEUBF-UHFFFAOYSA-N,CCOC(=O)N(C)Cc1ccccc1,CompMol402,false,,,false,,,true,-9.16079998016,1.5748000145,10.7355999947,6.77138757706,0.101472057402,1.2334347575,3.13507844455,false,,,false,,,false,,,,,1,orbitals
MZSUDKIEOLKNCT-UHFFFAOYSA-N,C[n+]1ccn(CCCS(=O)(=O)[O-])c1.O=S(=O)(O)O,1-methyl-3-(3-sulfopropyl)-imidazolium hydrogensulfate,false,,,true,1.296,293.15,false,,,,,,,,false,,,true,1501.7,293.15,false,,,,,1,viscosity|density
MZSVPTRXUHRPHP-UHFFFAOYSA-N,Cn1cc(F)ccc1=O,CompMol1605,false,,,false,,,true,-8.3779001236,0.815999984741,9.19390010834,6.02573394775,1.54391396046,1.46801269175,3.73131608157,false,,,false,,,false,,,,,1,orbitals
MZTSMFMGZMDYGL-UHFFFAOYSA-N,N#CCC=CCCl,CompMol8686,false,,,false,,,true,-10.1205997467,1.45089995861,11.5714997053,7.50547838211,0.477963238955,0.989534890874,2.51514681879,false,,,false,,,false,,,,,1,orbitals
MZTUWKUKBUDHDE-UHFFFAOYSA-N,CCCC(Cl)S(C)=O,CompMol9968,false,,,false,,,true,-9.29800033569,1.39520001411,10.6932003498,6.92344474792,0.539487063885,1.07546987972,2.7335717736,false,,,false,,,false,,,,,1,orbitals
MZUFUHUNFVDBDL-UHFFFAOYSA-N,Cn1nnc(F)nc1=O,CompMol4980,false,,,false,,,true,-10.6218996048,-0.53979998827,10.0820996165,8.4008026123,2.96867203712,1.68695692613,4.28781681709,false,,,false,,,false,,,,,1,orbitals
MZUOINFQSFVLSH-UHFFFAOYSA-N,CCC(CCl)N(Cl)C(C)=O,CompMol31086,false,,,false,,,true,-9.51630020142,1.08019995689,10.5965001583,7.19158267975,1.15887951851,1.44086324272,3.66230906526,false,,,false,,,false,,,,,1,orbitals
MZUXCGKKFUUMRA-UHFFFAOYSA-N,COC(CSC(C)=O)OC,CompMol25530,false,,,false,,,true,-9.47350025177,1.37279999256,10.8463002443,7.29024028778,0.36501032114,0.839663858119,2.13421264988,false,,,false,,,false,,,,,1,orbitals
MZWCMXNWQUKVGB-UHFFFAOYSA-N,CCOCCC1OC1CC,CompMol26586,false,,,false,,,true,-9.73840045929,1.81860005856,11.5570005178,7.24518585205,0.136792272329,0.750404290888,1.90733745969,false,,,false,,,false,,,,,1,orbitals
MZXSSHQOFCYPDL-UHFFFAOYSA-N,C=C(C)CN=S,CompMol5979,false,,,false,,,true,-8.4827003479,-0.9375,7.5452003479,6.12664318085,3.32393860817,0.795548157315,2.02208172296,false,,,false,,,false,,,,,1,orbitals
MZYNUXNEWYFXPT-UHFFFAOYSA-N,CC(=O)N=CCOCl,CompMol10403,false,,,false,,,true,-10.011300087,0.274599999189,10.2859000862,7.615275383,1.84458589554,0.857206835604,2.17880245103,false,,,false,,,false,,,,,1,orbitals
MZZAMHUKGIYTJW-UHFFFAOYSA-N,C=C(C)C(=O)OOCCC,CompMol26121,false,,,false,,,true,-10.1814002991,0.923500001431,11.1049003005,7.57848834991,1.44028317928,1.22913742947,3.12415572619,false,,,false,,,false,,,,,1,orbitals
NAAOKMHZCSJBSO-UHFFFAOYSA-N,CCCC1CCN1CC,CompMol22428,false,,,false,,,true,-8.62020015717,1.91400003433,10.5342001915,5.93370771408,-0.308515399694,0.542789193927,1.37963251925,false,,,false,,,false,,,,,1,orbitals
NAASRNZPAQWNOA-UHFFFAOYSA-N,COCCOP,CompMol6341,false,,,false,,,true,-9.09039974213,1.62349998951,10.7138997316,6.47530841827,0.554337978363,0.280875511662,0.713914341119,false,,,false,,,false,,,,,1,orbitals
NAAUPNOTJFHXRA-UHFFFAOYSA-N,CCOC(=O)C(F)C(C)C(F)(F)F,CompMol30665,false,,,false,,,true,-10.7504997253,1.56579995155,12.3162996768,8.49237251282,0.228841692209,0.75669441096,1.9233253502,false,,,false,,,false,,,,,1,orbitals
NABGDWUWWSLNNN-UHFFFAOYSA-N,COc1cnc(F)nn1,CompMol3855,false,,,false,,,true,-9.91189956665,-0.16930000484,9.74259956181,7.61143684387,2.56565284729,1.9995312997,5.08230162867,false,,,false,,,false,,,,,1,orbitals
NABGEPJUBMKVFX-UHFFFAOYSA-N,FC1COC(F)O1,CompMol8203,false,,,false,,,true,-11.4301996231,1.59640002251,13.0265996456,9.07545089722,0.193595156074,0.870637742627,2.21294041158,false,,,false,,,false,,,,,1,orbitals
NABOBCFCFSWSTR-UHFFFAOYSA-N,O=P1(OC=CCCl)OCCO1,CompMol28406,false,,,false,,,true,-9.67730045319,1.43029999733,11.1076004505,7.19844436646,0.502240478992,1.7208791116,4.37403841237,false,,,false,,,false,,,,,1,orbitals
NACKQGWJUBXHTC-UHFFFAOYSA-N,O=S(=O)(OCF)OCCCF,CompMol29230,false,,,false,,,true,-11.4167995453,1.46539998055,12.8821995258,9.34293746948,0.283414900303,0.716997295036,1.82242534581,false,,,false,,,false,,,,,1,orbitals
NADJOIDRRGGQLB-UHFFFAOYSA-N,COC(=O)C(C)CC(C)CCl,CompMol29414,false,,,false,,,true,-10.3177995682,1.41019999981,11.727999568,8.03231143951,0.444487780333,0.691605102691,1.75788483047,false,,,false,,,false,,,,,1,orbitals
NADLQNIVLPXZIL-UHFFFAOYSA-N,C=C(F)CC(OC)OC,CompMol20715,false,,,false,,,true,-9.70240020752,1.66830003262,11.3707002401,7.16558504105,0.0572610497475,0.587591238438,1.49350795787,false,,,false,,,false,,,,,1,orbitals
NAFOEXIUMUSXLY-UHFFFAOYSA-N,Cc1cc(F)nc(Cl)c1,CompMol18242,false,,,false,,,true,-9.60229969025,1.00310003757,10.6053997278,7.23249530792,1.31927073002,2.44605526991,6.21725235506,false,,,false,,,false,,,,,1,orbitals
NAFRKFYHSKWWPD-UHFFFAOYSA-N,CCCS(=O)(=O)CCC=O,CompMol25356,false,,,false,,,true,-10.026599884,1.45089995861,11.4774998426,7.63524246216,0.229082718492,1.7836745083,4.53364839045,false,,,false,,,false,,,,,1,orbitals
NAGCZYRLDVVQRK-UHFFFAOYSA-N,CC=C(C)N=NCCC,CompMol22004,false,,,false,,,true,-9.00529956818,0.637199997902,9.64249956608,6.34547710419,1.83498930931,0.237359259313,0.603307060193,false,,,false,,,false,,,,,1,orbitals
NAGMUMCSFKCLLH-UHFFFAOYSA-N,CC=CCOCCOC(C)=O,CompMol29326,false,,,false,,,true,-9.5812997818,1.60959994793,11.1908997297,6.92705631256,0.157400116324,0.475546853619,1.20871953793,false,,,false,,,false,,,,,1,orbitals
NAGZKOFOXUVCIA-UHFFFAOYSA-N,C=CN=C(C=C)OC,CompMol10211,false,,,false,,,true,-8.8719997406,0.732699990273,9.60469973087,6.30652332306,1.61190867424,0.850117490937,2.16078313422,false,,,false,,,false,,,,,1,orbitals
NAHHTPSJXCIPHR-UHFFFAOYSA-N,CC1=COC(C)(C)OC1,CompMol13857,false,,,false,,,true,-8.48050022125,1.58480000496,10.0653002262,5.98886346817,-0.2215513587,0.766867503607,1.94918277255,false,,,false,,,false,,,,,1,orbitals
NAIKKSZIYODYQS-UHFFFAOYSA-N,C=COCCC(F)F,CompMol12576,false,,,false,,,true,-9.21329975128,1.75419998169,10.967499733,6.56449460983,-0.17758589983,1.01722194149,2.58552028204,false,,,false,,,false,,,,,1,orbitals
NAJHDBJTBAPZKK-UHFFFAOYSA-N,CC(=O)COCOCC(C)=O,CompMol27680,false,,,false,,,true,-9.53279972076,1.58410000801,11.1168997288,7.20120286942,0.194470867515,0.843868720694,2.1449003445,false,,,false,,,false,,,,,1,orbitals
NAKCNUKFKUCAME-UHFFFAOYSA-N,CCOC(=O)OC(C)(C)OCC,CompMol30242,false,,,false,,,true,-10.184800148,1.57050001621,11.7553001642,7.77326869965,0.0992395356297,0.69836827761,1.77507510647,false,,,false,,,false,,,,,1,orbitals
NAKCSAYSAOVLJQ-UHFFFAOYSA-N,CCCC(=O)O.CN(C)C(=N)N(C)C,"1,1,3,3-tetramethylguanidinium butanoate",false,,,true,1.638,298.15,false,,,,,,,,false,,,true,1028.74,298.15,false,,,,,1,viscosity|density
NAKQHCAENLXDQC-UHFFFAOYSA-N,CN(C)C(=O)Cn1ncnn1,CompMol28541,false,,,false,,,true,-9.44260025024,1.26429998875,10.706900239,6.91701316833,1.14630401134,2.90522140542,7.38433626051,false,,,false,,,false,,,,,1,orbitals
NAKUENDEJHKEOZ-UHFFFAOYSA-N,CC1=CCC(CC=O)C1,CompMol16613,false,,,false,,,true,-8.86870002747,1.69649994373,10.5651999712,6.26116371155,0.115295894444,1.51600704213,3.85330555238,false,,,false,,,false,,,,,1,orbitals
NAKUGAXAKDTKMT-UHFFFAOYSA-N,Cc1ncncc1Cl,CompMol11493,false,,,false,,,true,-9.89750003815,0.825800001621,10.7233000398,7.54814481735,1.56735920906,0.704096303421,1.78963429587,false,,,false,,,false,,,,,1,orbitals
NALFUMQBEWWPSI-UHFFFAOYSA-N,C#CC1(OCC)CCC1,CompMol2800,false,,,false,,,true,-9.81779956818,1.69920003414,11.5169996023,7.40636444092,-0.156619504094,0.585419830905,1.48798879043,false,,,false,,,false,,,,,1,orbitals
NALKUTSPQGNISH-UHFFFAOYSA-N,CS(=O)(=O)OCC1CCO1,CompMol25099,false,,,false,,,true,-9.86240005493,1.41100001335,11.2734000683,7.40825462341,0.280718028545,2.17028284385,5.51630876377,false,,,false,,,false,,,,,1,orbitals
NALPFDQXLZMHJD-UHFFFAOYSA-N,CC1(C)CCCC(=O)O1,CompMol5568,false,,,false,,,true,-10.116399765,1.55519998074,11.6715997457,7.82674694061,0.132269963622,2.44401614988,6.21206942891,false,,,false,,,false,,,,,1,orbitals
NALWISWJVDGGSN-UHFFFAOYSA-N,COCCc1cnon1,CompMol3262,false,,,false,,,true,-9.96339988708,0.958299994469,10.9216998815,7.4326338768,1.44892942905,1.72190013331,4.3766335907,false,,,false,,,false,,,,,1,orbitals
NALZTFARIYUCBY-UHFFFAOYSA-N,CCCC[N+](=O)[O-],CompMol557,false,,,false,,,true,-11.2012996674,0.519599974155,11.7208996416,9.08036994934,1.72304844856,1.91546689173,4.8686312162,false,,,false,,,false,,,,,1,orbitals
NAMYKGVDVNBCFQ-UHFFFAOYSA-N,CC(C)Br,2-bromopropane,false,,,true,0.0004981,298.15,false,,,,,,,,false,,,true,1309.9,298.15,false,,,,,1,viscosity|density
NANLQXQPHOPWGH-UHFFFAOYSA-N,COOC(=O)C(=O)Cl,CompMol11412,false,,,false,,,true,-11.0151996613,0.0113000003621,11.0264996617,9.04657649994,2.13796281815,1.03150159614,2.62181554388,false,,,false,,,false,,,,,1,orbitals
NANMMDARQISOSP-UHFFFAOYSA-N,CCOC(C)(C)CC#N,CompMol3294,false,,,false,,,true,-9.86789989471,1.63349997997,11.5013998747,7.36876058578,-0.25472471118,2.03055922979,5.16116676054,false,,,false,,,false,,,,,1,orbitals
NAPMIBSFDLJGJC-UHFFFAOYSA-N,CCC(C)C1(C=O)CC1,CompMol16284,false,,,false,,,true,-9.68980026245,1.54600000381,11.2358002663,7.31020832062,0.896796822548,1.39327464615,3.54135091777,false,,,false,,,false,,,,,1,orbitals
NAQMVNRVTILPCV-UHFFFAOYSA-N,NCCCCCCN,"1,6-hexanediamine",false,,,false,,,false,,,,,,,,false,,,true,856.2,313.15,false,,,,,0,density
NAQNZVMAAMBMOV-UHFFFAOYSA-N,CC=CC(=O)CCC(C)=O,CompMol25142,false,,,false,,,true,-9.5669002533,0.926400005817,10.4933002591,7.16068935394,1.42213892937,1.7882233331,4.54521034984,false,,,false,,,false,,,,,1,orbitals
NAQVPTWTYATQNC-UHFFFAOYSA-N,CC(=O)c1sccc1F,CompMol1216,false,,,false,,,true,-9.44470024109,0.344099998474,9.78880023956,7.0298910141,1.80744063854,1.72569141837,4.38627007613,false,,,false,,,false,,,,,1,orbitals
NARNKKTUCBLEAG-UHFFFAOYSA-N,CCP(=O)(Cl)CCC#N,CompMol17928,false,,,false,,,true,-10.5615997314,1.38960003853,11.9511997699,8.25376319885,0.465619325638,3.50587280003,8.91103982426,false,,,false,,,false,,,,,1,orbitals
NASGHUXQAQSTOM-UHFFFAOYSA-N,C=C(C(C)=O)C(C)C=O,CompMol15868,false,,,false,,,true,-9.54599952698,0.617900013924,10.1638995409,7.28232479095,1.71429884434,1.74977804177,4.4474921662,false,,,false,,,false,,,,,1,orbitals
NASHXRCJEHLBTB-UHFFFAOYSA-N,CC(C)S(=O)COC=O,CompMol22335,false,,,false,,,true,-9.16149997711,1.47109997272,10.6325999498,6.80915498734,0.356167495251,1.77485488721,4.51123114965,false,,,false,,,false,,,,,1,orbitals
NASOELLVPJBRPP-UHFFFAOYSA-N,Cc1nc(F)ncc1F,CompMol3474,false,,,false,,,true,-10.0448999405,0.573499977589,10.6183999181,7.61752557755,1.81151759624,1.58997522085,4.04131390975,false,,,false,,,false,,,,,1,orbitals
NASSXWFYRBKEPJ-UHFFFAOYSA-N,COC(=O)CC(C)=CCl,CompMol16818,false,,,false,,,true,-9.33699989319,1.39760005474,10.7345999479,6.92374610901,0.453724741936,1.13701223011,2.88999682564,false,,,false,,,false,,,,,1,orbitals
NAUNRVPAHDUYHN-UHFFFAOYSA-N,COC#CF,CompMol5953,false,,,false,,,true,-9.51860046387,1.37849998474,10.8971004486,7.07604265213,0.440570473671,1.1020189967,2.80105289804,false,,,false,,,false,,,,,1,orbitals
NAUNYCCKSCFGOF-UHFFFAOYSA-N,CCCCC1=CC(=O)C1,CompMol13901,false,,,false,,,true,-9.54179954529,1.26139998436,10.8031995297,7.06394290924,1.11996209621,2.18489293768,5.55344391823,false,,,false,,,false,,,,,1,orbitals
NAUQNMRTNNGZBA-UHFFFAOYSA-N,COCCC1=CCCC1,CompMol2667,false,,,false,,,true,-8.8141002655,1.74530005455,10.5594003201,6.24916696548,0.041416220367,0.612043241553,1.55565875054,false,,,false,,,false,,,,,1,orbitals
NAUUGJQNJLVVKG-UHFFFAOYSA-N,CCC1OC=C(C)O1,CompMol11484,false,,,false,,,true,-7.82130002975,1.72160005569,9.54290008544,5.40133047104,0.114894784987,0.299832467176,0.762098115935,false,,,false,,,false,,,,,1,orbitals
NAVDYPIDRZEYIK-UHFFFAOYSA-N,FC(F)(F)OCC1CC1,CompMol14027,false,,,false,,,true,-10.7375001907,1.69340002537,12.4309002161,8.14469432831,0.0486880466342,1.3672779761,3.47527397336,false,,,false,,,false,,,,,1,orbitals
NAWUEJBIHGXWBE-UHFFFAOYSA-N,CCON(C)C(C)=O,CompMol13141,false,,,false,,,true,-9.46650028229,1.61300003529,11.0795003176,6.98330402374,0.854212701321,1.83810610902,4.6719997196,false,,,false,,,false,,,,,1,orbitals
NAWYVTFBTSYBFZ-UHFFFAOYSA-N,CC(=O)N(C)C1CC1,CompMol3093,false,,,false,,,true,-9.07709980011,1.67429995537,10.7513997555,6.59323883057,0.0640704631805,2.04327776194,5.19349404477,false,,,false,,,false,,,,,1,orbitals
NAXPSJCPGSCJGB-UHFFFAOYSA-N,CC(C)n1ccc(=O)s1,CompMol18111,false,,,false,,,true,-8.38969993591,1.27429997921,9.66399991512,6.0421500206,0.968457520008,3.34379454259,8.49907798506,false,,,false,,,false,,,,,1,orbitals
NAXSBSJODLRIMB-UHFFFAOYSA-N,CCCN(C=S)CC,CompMol11726,false,,,false,,,true,-8.53400039673,1.28219997883,9.81620037556,6.03676605225,1.07664632797,2.99103771557,7.60245956416,false,,,false,,,false,,,,,1,orbitals
NAXXCURTMZLKJF-UHFFFAOYSA-N,CC(N=C=O)OCCCl,CompMol20588,false,,,false,,,true,-10.3642997742,1.36699998379,11.731299758,8.04203891754,0.459746718407,1.27607364609,3.24345568924,false,,,false,,,false,,,,,1,orbitals
NAYXTDMDRBFREB-UHFFFAOYSA-N,COS(=O)(=O)OC(Cl)Cl,CompMol16929,false,,,false,,,true,-11.6034002304,1.18649995327,12.7899001837,9.58985710144,0.696075260639,1.39805127293,3.55349189204,false,,,false,,,false,,,,,1,orbitals
NAZKDPIKWKEQRQ-UHFFFAOYSA-N,CC=C(C)COC(=O)OC,CompMol22880,false,,,false,,,true,-9.35140037537,1.50590002537,10.8573004007,6.74841594696,0.223596870899,0.255350782592,0.649036951031,false,,,false,,,false,,,,,1,orbitals
NAZVYBVDIWTWRY-UHFFFAOYSA-N,O=S1(=O)CC(P)CO1,CompMol10779,false,,,false,,,true,-9.55049991608,1.38960003853,10.9400999546,6.84512901306,0.295018970966,2.60119426954,6.61157636019,false,,,false,,,false,,,,,1,orbitals
NAZXAGIYHUMOOB-UHFFFAOYSA-N,CCCC(C#N)C(=O)Cl,CompMol15200,false,,,false,,,true,-11.2209997177,0.741599977016,11.9625996947,9.05582427979,1.53031742573,1.94578588825,4.94569441867,false,,,false,,,false,,,,,1,orbitals
NBAUXRCSDWYKRP-UHFFFAOYSA-N,COP(=O)(Cl)SC,CompMol6824,false,,,false,,,true,-9.91619968414,1.03550004959,10.9516997337,7.61400938034,0.733601570129,0.536751159463,1.36428536644,false,,,false,,,false,,,,,1,orbitals
NBBJYMSMWIIQGU-UHFFFAOYSA-N,CCC=O,propanal,false,,,true,0.00033,298.15,true,-9.78639984131,1.71730005741,11.5036998987,7.32611656189,0.104767166078,1.40960027881,3.58284653701,false,,,true,794.85,298.15,false,,,,,2,viscosity|orbitals|density
NBCNEMVRIAPBNV-UHFFFAOYSA-N,CCCCCCCC(=O)O.c1c[nH]cn1,1H-imidazolium octanoate,false,,,true,0.07127,298.15,false,,,,,,,,false,,,true,987,298.15,false,,,,,1,viscosity|density
NBEAAJIUQRUNPR-UHFFFAOYSA-N,COc1ccc(Cl)o1,CompMol10921,false,,,false,,,true,-8.15170001984,1.38359999657,9.53530001641,5.82034254074,0.505408525467,0.6161570118,1.56611491156,false,,,false,,,false,,,,,1,orbitals
NBEDRGRTOGLGRE-UHFFFAOYSA-N,C#CCC1(OC)CC1,CompMol4911,false,,,false,,,true,-9.64999961853,1.68690001965,11.3368996382,7.24075508118,0.0540676563978,0.341037825936,0.866831691232,false,,,false,,,false,,,,,1,orbitals
NBEFMISJJNGCIZ-UHFFFAOYSA-N,Cc1cc(C)cc(C=O)c1,CompMol566,false,,,false,,,true,-9.19219970703,0.399599999189,9.59179970622,6.70283794403,1.82387495041,1.87225136403,4.75878830109,false,,,false,,,false,,,,,1,orbitals
NBEWWMZWMMDVDW-UHFFFAOYSA-N,CC(C)(C)OP=O,CompMol8084,false,,,false,,,true,-10.2398004532,0.588999986649,10.8288004398,7.89290857315,1.90838456154,1.71086031689,4.34857317625,false,,,false,,,false,,,,,1,orbitals
NBGALNUIDIPBLN-UHFFFAOYSA-N,C=CCc1ccnnc1,CompMol22508,false,,,false,,,true,-9.5656003952,0.726700007915,10.2923004031,6.91889333725,1.63678336143,2.57760560172,6.55161994696,false,,,false,,,false,,,,,1,orbitals
NBHBLCRZVZNJTC-UHFFFAOYSA-N,CCOC1CC(Cl)=NC1C,CompMol26175,false,,,false,,,true,-9.66849994659,1.48290002346,11.1513999701,7.2598156929,0.452168613672,2.03630194367,5.17576328329,false,,,false,,,false,,,,,1,orbitals
NBHHOERRDAMXKA-UHFFFAOYSA-N,CCN=COC,CompMol6100,false,,,false,,,true,-9.75080013275,1.74000000954,11.4908001423,7.24669981003,0.135193750262,0.370642864379,0.942080193278,false,,,false,,,false,,,,,1,orbitals
NBHHUXIDMMXXFO-UHFFFAOYSA-N,C=NC(C(C)=O)=C(C)C,CompMol13669,false,,,false,,,true,-8.72430038452,1.16799998283,9.89230036735,6.19871902466,1.14256870747,1.23838720826,3.1476663188,false,,,false,,,false,,,,,1,orbitals
NBHNQFIDYMOPIP-UHFFFAOYSA-N,CCN=C(CC)C(C)(F)F,CompMol26387,false,,,false,,,true,-9.74359989166,1.5870000124,11.3305999041,7.12887477875,0.759612083435,1.0887461158,2.76731659983,false,,,false,,,false,,,,,1,orbitals
NBHTXFLCBGKSBC-UHFFFAOYSA-N,C#CC1(OC)CCCC1,CompMol5172,false,,,false,,,true,-9.99139976501,1.70550000668,11.6968997717,7.55318784714,-0.198913261294,0.66399570525,1.68770874191,false,,,false,,,false,,,,,1,orbitals
NBIJUKASRCFXDY-UHFFFAOYSA-N,CCCN=C(C)C,CompMol8273,false,,,false,,,true,-9.43179988861,1.83399999142,11.26579988,6.69431018829,-0.244031012058,1.20615803674,3.06574793576,false,,,false,,,false,,,,,1,orbitals
NBINPNAOUMPLED-UHFFFAOYSA-N,C#CC(=O)N(C)CC=O,CompMol3938,false,,,false,,,true,-9.39179992676,1.15579998493,10.5475999117,7.04539394379,1.14495325089,2.10169531674,5.34197665864,false,,,false,,,false,,,,,1,orbitals
NBJCNEFZXSXLOQ-UHFFFAOYSA-N,CCC1=COC(c2ccccc2)=CO1,CompMol1498,false,,,false,,,true,-7.60680007935,1.12549996376,8.73230004311,5.31199121475,1.00196743011,0.184242644752,0.468298092475,false,,,false,,,false,,,,,1,orbitals
NBJRIIGZXZPTNI-UHFFFAOYSA-N,CCOCOC1(C)CC1,CompMol13951,false,,,false,,,true,-9.76379966736,1.71179997921,11.4755996466,7.37024402618,0.0386791266501,0.154611660311,0.39298364228,false,,,false,,,false,,,,,1,orbitals
NBKADHNGNXYTEK-UHFFFAOYSA-N,O=S1(=O)OCC(F)(F)C1F,CompMol25471,false,,,false,,,true,-11.5937995911,1.27520000935,12.8689996004,9.47598648071,0.458665937185,2.24726797191,5.71198544149,false,,,false,,,false,,,,,1,orbitals
NBKFLWDZWHQNHJ-UHFFFAOYSA-N,COCC#CCCC=O,CompMol2906,false,,,false,,,true,-9.6466999054,1.51020002365,11.1568999291,7.37280082703,0.806561946869,1.40216300525,3.56394287317,false,,,false,,,false,,,,,1,orbitals
NBKPRAXSAQRMEV-UHFFFAOYSA-N,CP(C)(=O)CS(C)(=O)=O,CompMol20742,false,,,false,,,true,-10.2510004044,1.41069996357,11.661700368,7.85176610947,0.232345044613,1.95329874824,4.96479020405,false,,,false,,,false,,,,,1,orbitals
NBKQGJFTSPNBQA-UHFFFAOYSA-N,O=P12COP(OC1)OC2,CompMol16845,false,,,false,,,true,-10.2901000977,1.52139997482,11.8115000725,8.10333156586,0.308421045542,0.143675245416,0.365186048294,false,,,false,,,false,,,,,1,orbitals
