inchikey,in_target_key_set,in_publishable_pure_subset,n_epsilon_observations,n_viscosity_observations,has_epsilon_and_viscosity,in_walden_pair_set,n_walden_pairs,key_carries_admissible_dn,admissible_dn_value,admissible_dn_source_id,admissible_dn_source_doi,key_carries_predicted_dn,predicted_dn_value,predicted_dn_source_id,dn_channel_status
RRAFCDWBNXTKKO-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
RRHGJUQNOFWUDK-UHFFFAOYSA-N,true,true,0,24,false,false,0,false,,,,false,,,no_dn
RRQYJINTUHWNHW-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
RSJKGSCJYJTIGS-UHFFFAOYSA-N,true,true,0,4,false,false,0,false,,,,false,,,no_dn
RTZKZFJDLAIYFH-UHFFFAOYSA-N,true,true,0,37,false,false,0,false,,,,true,20.436148,solvfunc87_predicted_dn,predicted_dn_only
RUFPHBVGCFYCNW-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
RUIFULUFLANOCI-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
RUMACXVDVNRZJZ-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
RUOJZAUFBMNUDX-UHFFFAOYSA-N,true,true,0,329,false,false,0,false,,,,true,12.443214,solvfunc87_predicted_dn,predicted_dn_only
RURXBMZVHLWKTM-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
RUYSQUUOTCIKAT-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
RWCCWEUUXYIKHB-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
RWGFKTVRMDUZSP-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
RWNKSTSCBHKHTB-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
RXZZGDJYEUQUDP-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
RYHBNJHYFVUHQT-UHFFFAOYSA-N,true,true,3,3,true,false,0,false,,,,true,19.485973,solvfunc87_predicted_dn,predicted_dn_only
RZJRJXONCZWCBN-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
RZKSECIXORKHQS-UHFFFAOYSA-N,true,true,0,14,false,false,0,false,,,,false,,,no_dn
RZXMPPFPUUCRFN-UHFFFAOYSA-N,true,true,0,8,false,false,0,false,,,,false,,,no_dn
SAOKZLXYCUGLFA-UHFFFAOYSA-N,true,true,0,14,false,false,0,false,,,,false,,,no_dn
SBASXUCJHJRPEV-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
SBZXBUIDTXKZTM-UHFFFAOYSA-N,true,true,9,3,true,true,2,false,,,,true,19.342444,solvfunc87_predicted_dn,predicted_dn_only
SCYULBFZEHDVBN-UHFFFAOYSA-N,true,true,0,15,false,false,0,false,,,,false,,,no_dn
SDJHPPZKZZWAKF-UHFFFAOYSA-N,true,true,0,14,false,false,0,false,,,,false,,,no_dn
SDTXSEXYPROZSZ-UHFFFAOYSA-N,true,true,0,11,false,false,0,false,,,,false,,,no_dn
SECXISVLQFMRJM-UHFFFAOYSA-N,true,true,0,8,false,false,0,false,,,,false,,,no_dn
SEGLCEQVOFDUPX-UHFFFAOYSA-N,true,true,0,4,false,false,0,false,,,,false,,,no_dn
SESFRYSPDFLNCH-UHFFFAOYSA-N,true,true,0,15,false,false,0,false,,,,false,,,no_dn
SFRKSDZMZHIISH-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SFZCNBIFKDRMGX-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SGVUHPSBDNVHKL-HTQZYQBOSA-N,true,true,0,5,false,false,0,false,,,,false,,,no_dn
SGVUHPSBDNVHKL-OCAPTIKFSA-N,true,true,0,5,false,false,0,false,,,,false,,,no_dn
SGVUHPSBDNVHKL-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SHQSVMDWKBRBGB-UHFFFAOYSA-N,true,true,29,0,false,false,0,false,,,,false,,,no_dn
SHZIWNPUGXLXDT-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SIXHYMZEOJSYQH-UHFFFAOYSA-M,true,true,1,0,false,false,0,false,,,,false,,,no_dn
SJMLNDPIJZBEKY-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SJWFXCIHNDVPSH-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SKECXRFZFFAANN-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SLGOCMATMKJJCE-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SMQUZDBALVYZAC-UHFFFAOYSA-N,true,true,0,14,false,false,0,false,,,,false,,,no_dn
SMVBADCAMQOTOV-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SMWDFEZZVXVKRB-UHFFFAOYSA-N,true,true,0,6,false,false,0,false,,,,false,,,no_dn
SNHMUERNLJLMHN-UHFFFAOYSA-N,true,true,0,13,false,false,0,false,,,,false,,,no_dn
SNIOPGDIGTZGOP-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SNMVRZFUUCLYTO-UHFFFAOYSA-N,true,true,0,12,false,false,0,false,,,,false,,,no_dn
SNQQPOLDUKLAAF-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SNRUBQQJIBEYMU-UHFFFAOYSA-N,true,true,7,21,true,false,0,false,,,,false,,,no_dn
SOGAXMICEFXMKE-UHFFFAOYSA-N,true,true,0,7,false,false,0,false,,,,false,,,no_dn
SQCZQTSHSZLZIQ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SQYNKIJPMDEDEG-UHFFFAOYSA-N,true,true,0,8,false,false,0,false,,,,false,,,no_dn
STCBHSHARMAIOM-UHFFFAOYSA-N,true,true,1,0,false,false,0,false,,,,false,,,no_dn
STCOOQWBFONSKY-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
STNJBCKSHOAVAJ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SUAKHGWARZSWIH-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SUSQOBVLVYHIEX-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SVONRAPFKPVNKG-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
SVTBMSDMJJWYQN-UHFFFAOYSA-N,true,false,0,1,false,false,0,false,,,,false,,,no_dn
SWTCCCJQNPGXLQ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SWXVUIWOUIDPGS-UHFFFAOYSA-N,true,true,0,7,false,false,0,false,,,,false,,,no_dn
SYBYTAAJFKOIEJ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SZCWBURCISJFEZ-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
SZIFAVKTNFCBPC-UHFFFAOYSA-N,true,true,0,4,false,false,0,false,,,,false,,,no_dn
SZNYYWIUQFZLLT-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
SZXDISBRUOMECQ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
TUAMRELNJMMDMT-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
TUNFSRHWOTWDNC-UHFFFAOYSA-N,true,true,0,4,false,false,0,false,,,,false,,,no_dn
TVDSBUOJIPERQY-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
TVMXDCGIABBOFY-UHFFFAOYSA-N,true,true,8,89,true,true,88,false,,,,false,,,no_dn
TVQGDYNRXLTQAP-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
TVSBRLGQVHJIKT-UHFFFAOYSA-N,true,true,0,4,false,false,0,false,,,,false,,,no_dn
TWLLPUMZVVGILS-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
TXFPEBPIARQUIG-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
TXWOGHSRPAYOML-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
TZIHFWKZFHZASV-UHFFFAOYSA-N,true,true,0,9,false,false,0,false,,,,false,,,no_dn
TZYRSLHNPKPEFV-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UAEPNZWRGJTJPN-UHFFFAOYSA-N,true,true,1,6,true,false,0,false,,,,false,,,no_dn
UAGJVSRUFNSIHR-UHFFFAOYSA-N,true,true,25,25,true,true,25,false,,,,false,,,no_dn
UBOXGVDOUJQMTN-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UCCKRVYTJPMHRO-UHFFFAOYSA-N,true,true,1,0,false,false,0,false,,,,false,,,no_dn
UDSFAEKRVUSQDD-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UEEJHVSXFDXPFK-UHFFFAOYSA-N,true,true,2,2,true,false,0,false,,,,false,,,no_dn
UELKSYXXNGHTSE-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UEXCJVNBTNXOEH-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UFFBMTHBGFGIHF-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UFGYKQGTOYNLLD-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UFWIBTONFRDIAS-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
UGCSPKPEHQEOSR-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
UHOVQNZJYSORNB-UHFFFAOYSA-N,true,true,1,4,true,true,1,false,,,,false,,,no_dn
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,true,true,42,0,false,false,0,false,,,,false,,,no_dn
ULBTUVJTXULMLP-UHFFFAOYSA-N,true,true,0,8,false,false,0,false,,,,false,,,no_dn
ULDHMXUKGWMISQ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ULYZAYCEDJDHCC-UHFFFAOYSA-N,true,true,0,9,false,false,0,false,,,,false,,,no_dn
UMIPWJGWASORKV-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UOCLXMDMGBRAIB-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
UODQEMVTULZGKO-UHFFFAOYSA-N,true,true,1,0,false,false,0,false,,,,false,,,no_dn
UPCXAARSWVHVLY-UHFFFAOYSA-N,true,true,1,0,false,false,0,false,,,,false,,,no_dn
UPGSWASWQBLSKZ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UQDUPQYQJKYHQI-UHFFFAOYSA-N,true,true,0,6,false,false,0,false,,,,false,,,no_dn
UQEAIHBTYFGYIE-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UQXKXGWGFRWILX-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
URAYPUMNDPQOKB-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
URLKBWYHVLBVBO-UHFFFAOYSA-N,true,true,0,11,false,false,0,false,,,,false,,,no_dn
URYYVOIYTNXXBN-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
USIUVYZYUHIAEV-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UUIQMZJEGPQKFD-UHFFFAOYSA-N,true,true,0,21,false,false,0,false,,,,true,15.028309,solvfunc87_predicted_dn,predicted_dn_only
UWEYRJFJVCLAGH-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UWHCKJMYHZGTIT-UHFFFAOYSA-N,true,true,3,6,true,true,1,false,,,,false,,,no_dn
UWNADWZGEHDQAB-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
UWTUEMKLYAGTNQ-UPHRSURJSA-N,true,true,0,12,false,false,0,false,,,,false,,,no_dn
UYXTWWCETRIEDR-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
UZILCZKGXMQEQR-UHFFFAOYSA-N,true,true,0,7,false,false,0,false,,,,false,,,no_dn
VAJVDSVGBWFCLW-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
VAMFXQBUQXONLZ-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
VAYGXNSJCAHWJZ-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
VCAIYEJBOWHUGP-UHFFFAOYSA-N,true,true,1,0,false,false,0,false,,,,false,,,no_dn
VCZQFJFZMMALHB-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VEFLKXRACNJHOV-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VEUUMBGHMNQHGO-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
VFTFKUDGYRBSAL-UHFFFAOYSA-N,true,true,25,0,false,false,0,false,,,,false,,,no_dn
VFWCMGCRMGJXDK-UHFFFAOYSA-N,true,true,3,4,true,false,0,false,,,,false,,,no_dn
VGGSQFUCUMXWEO-UHFFFAOYSA-N,true,false,0,130,false,false,0,false,,,,false,,,no_dn
VGTPCRGMBIAPIM-UHFFFAOYSA-M,true,false,0,54,false,false,0,false,,,,false,,,no_dn
VHHHONWQHHHLTI-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VHOACUZAQKMOEQ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VHVOLFRBFDOUSH-NSCUHMNNSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VIFFBXZBERJIPU-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VIZORQUEIQEFRT-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VJHINFRRDQUWOJ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VKCYHJWLYTUGCC-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VLJXXKKOSFGPHI-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
VLKZOEOYAKHREP-UHFFFAOYSA-N,true,true,5,35,true,true,4,false,,,,false,,,no_dn
VLPFTAMPNXLGLX-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VMKOFRJSULQZRM-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VNKYTQGIUYNRMY-UHFFFAOYSA-N,true,true,0,9,false,false,0,false,,,,false,,,no_dn
VOZRXNHHFUQHIL-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VPCDQGACGWYTMC-UHFFFAOYSA-N,true,true,0,5,false,false,0,false,,,,false,,,no_dn
VPIAKHNXCOTPAY-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VQKFNUFAXTZWDK-UHFFFAOYSA-N,true,true,25,0,false,false,0,false,,,,false,,,no_dn
VRFOKYHDLYBVAL-UHFFFAOYSA-M,true,true,1,0,false,false,0,false,,,,false,,,no_dn
VUPKGFBOKBGHFZ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VVJKKWFAADXIJK-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VVLAIYIMMFWRFW-UHFFFAOYSA-N,true,true,1,0,false,false,0,false,,,,false,,,no_dn
VVQNEPGJFQJSBK-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VXQBJTKSVGFQOL-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
VZGDMQKNWNREIO-UHFFFAOYSA-N,true,true,1,13,true,false,0,false,,,,false,,,no_dn
WAEVWDZKMBQDEJ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WAPNOHKVXSQRPX-SSDOTTSWSA-N,true,true,0,7,false,false,0,false,,,,false,,,no_dn
WBJINCZRORDGAQ-UHFFFAOYSA-N,true,true,0,16,false,false,0,false,,,,false,,,no_dn
WDAXFOBOLVPGLV-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WDCYWAQPCXBPJA-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WEEGYLXZBRQIMU-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,true,true,3,1,true,true,1,false,,,,false,,,no_dn
WEIQRLLXVVSKIL-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WERYXYBDKMZEQL-UHFFFAOYSA-N,true,true,4,1,true,false,0,false,,,,false,,,no_dn
WEVYAHXRMPXWCK-UHFFFAOYSA-N,true,true,10,6,true,true,5,false,,,,true,17.665546,solvfunc87_predicted_dn,predicted_dn_only
WFCLYEAZTHWNEH-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WFDIJRYMOXRFFG-UHFFFAOYSA-N,true,true,0,16,false,false,0,false,,,,false,,,no_dn
WFPZPJSADLPSON-UHFFFAOYSA-N,true,true,0,5,false,false,0,false,,,,false,,,no_dn
WFSMVVDJSNMRAR-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WGECXQBGLLYSFP-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WGQKYBSKWIADBV-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WHNAMGUAXHGCHH-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WHNWPMSKXPGLAX-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WHOYOHVCRFPPSQ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WJTCGQSWYFHTAC-UHFFFAOYSA-N,true,true,0,8,false,false,0,false,,,,false,,,no_dn
WLAMNBDJUVNPJU-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WLJVXDMOQOGPHL-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WMDZKDKPYCNCDZ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WMOVHXAZOJBABW-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WNXJIVFYUVYPPR-UHFFFAOYSA-N,true,true,0,305,false,false,0,false,,,,true,18.545994,solvfunc87_predicted_dn,predicted_dn_only
WOFDVDFSGLBFAC-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WOUVLFFZQCUYOL-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WPYMKLBDIGXBTP-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WQAQPCDUOCURKW-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WQOXQRCZOLPYPM-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WRMNZCZEMHIOCP-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WRQNANDWMGAFTP-UHFFFAOYSA-N,true,true,0,5,false,false,0,false,,,,false,,,no_dn
WRWPPGUCZBJXKX-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WSFSSNUMVMOOMR-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WSLDOOZREJYCGB-UHFFFAOYSA-N,true,true,0,14,false,false,0,false,,,,false,,,no_dn
WTARULDDTDQWMU-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WTPYRCJDOZVZON-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WVDDGKGOMKODPV-UHFFFAOYSA-N,true,true,0,9,false,false,0,false,,,,false,,,no_dn
WVIIMZNLDWSIRH-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
WVYWICLMDOOCFB-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WWRCMNKATXZARA-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
WWZKQHOCKIZLMA-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
WXEHBUMAEPOYKP-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WXNZTHHGJRFXKQ-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
WYACBZDAHNBPPB-UHFFFAOYSA-N,true,true,0,13,false,false,0,false,,,,false,,,no_dn
WYJOVVXUZNRJQY-UHFFFAOYSA-N,true,true,25,0,false,false,0,false,,,,false,,,no_dn
WYURNTSHIVDZCO-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,true,20.833917,solvfunc87_predicted_dn,predicted_dn_only
WYVAMUWZEOHJOQ-UHFFFAOYSA-N,true,true,0,13,false,false,0,false,,,,false,,,no_dn
WZLFPVPRZGTCKP-UHFFFAOYSA-N,true,true,80,0,false,false,0,false,,,,false,,,no_dn
XBDQKXXYIPTUBI-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XBEADGFTLHRJRB-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XCIXKGXIYUWCLL-UHFFFAOYSA-N,true,true,0,22,false,false,0,false,,,,false,,,no_dn
XCVNDBIXFPGMIW-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XDJYSDBSJWNTQT-UHFFFAOYSA-N,true,true,1,0,false,false,0,false,,,,false,,,no_dn
XDTMQSROBMDMFD-UHFFFAOYSA-N,true,true,3,24,true,false,0,false,,,,false,,,no_dn
XEAMDSXSXYAICO-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
XEKOWRVHYACXOJ-UHFFFAOYSA-N,true,true,0,14,false,false,0,false,,,,true,14.349532,solvfunc87_predicted_dn,predicted_dn_only
XEMRAKSQROQPBR-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
XEZNGIUYQVAUSS-UHFFFAOYSA-N,true,true,16,0,false,false,0,false,,,,false,,,no_dn
XFNJYAKDBJUJAJ-UHFFFAOYSA-N,true,true,0,13,false,false,0,false,,,,false,,,no_dn
XHIUFYZDQBSEMF-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XIRNKXNNONJFQO-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
XKIRHOWVQWCYBT-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XKYICAQFSCFURC-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
XLLIQLLCWZCATF-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XLYOFNOQVPJJNP-UHFFFAOYSA-N,true,true,33,12,true,true,22,false,,,,false,,,no_dn
XMIIGOLPHOKFCH-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
XMSXQFUHVRWGNA-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XMUJIPOFTAHSOK-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XNCNNDVCAUWAIT-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XNLICIUVMPYHGG-UHFFFAOYSA-N,true,true,0,14,false,false,0,false,,,,false,,,no_dn
XNNQFQFUQLJSQT-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XNWFRZJHXBZDAG-UHFFFAOYSA-N,true,true,5,5,true,true,5,false,,,,false,,,no_dn
XOJVVFBFDXDTEG-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XPFVYQJUAUNWIW-UHFFFAOYSA-N,true,true,0,13,false,false,0,false,,,,false,,,no_dn
XQQVOBPJWHQXEN-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XQQZRZQVBFHBHL-UHFFFAOYSA-N,true,true,24,0,false,false,0,false,,,,false,,,no_dn
XRJWGFXUIIXRNM-UHFFFAOYSA-N,true,true,0,5,false,false,0,false,,,,false,,,no_dn
XSQUKJJJFZCRTK-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XSROQCDVUIHRSI-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
XTDQDBVBDLYELW-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
XTHFKEDIFFGKHM-UHFFFAOYSA-N,true,true,9,3,true,true,2,false,,,,true,19.605161,solvfunc87_predicted_dn,predicted_dn_only
XTIGGAHUZJWQMD-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XTTGYFREQJCEML-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XTXRWKRVRITETP-UHFFFAOYSA-N,true,true,0,14,false,false,0,false,,,,false,,,no_dn
XUPYJHCZDLZNFP-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
XXJWXESWEXIICW-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XXROGKLTLUQVRX-UHFFFAOYSA-N,true,true,0,30,false,false,0,false,,,,false,,,no_dn
XYIBRDXRRQCHLP-UHFFFAOYSA-N,true,true,0,10,false,false,0,false,,,,false,,,no_dn
XYLMUPLGERFSHI-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XZBXAYCCBFTQHH-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
XZZNDPSIHUTMOC-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YACLCMMBHTUQON-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YBBRCQOCSYXUOC-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
YBRVSVVVWCFQMG-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YBYIRNPNPLQARY-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
YCOXTKKNXUZSKD-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YCOZIPAWZNQLMR-UHFFFAOYSA-N,true,true,0,5,false,false,0,false,,,,false,,,no_dn
